,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
433785,CH,20170614,88.2,-1.81,5.89,220.0,664023,518774,,ball,11.0,L,R,NYM,CHC,B,,,-1.28,3.17,Ryan Additon,0.026
433786,SL,20170614,84.0,-1.87,6.05,216.0,519203,518774,field_out,hit_into_play,2.0,L,R,NYM,CHC,X,3.0,ground_ball,0.02,3.19,Ryan Additon,-0.216
433787,FF,20170614,90.8,-1.62,6.08,216.0,519203,518774,,foul,6.0,L,R,NYM,CHC,S,,,0.82,2.73,Ryan Additon,0.0
433788,CH,20170614,84.0,-2.16,5.75,243.0,519203,518774,,ball,13.0,L,R,NYM,CHC,B,,,-1.69,1.32,Ryan Additon,0.043
433789,SL,20170614,86.5,-1.88,5.97,201.0,519203,518774,,foul,13.0,L,R,NYM,CHC,S,,,-0.99,2.35,Ryan Additon,0.0
433790,FT,20170614,91.9,-2.0,5.94,234.0,519203,518774,,ball,11.0,L,R,NYM,CHC,B,,,-1.45,3.21,Ryan Additon,0.021
433791,CH,20170614,83.8,-2.06,5.95,253.0,519203,518774,,swinging_strike,7.0,L,R,NYM,CHC,S,,,-0.41,1.93,Ryan Additon,-0.056
433792,CH,20170614,87.2,-1.71,6.01,229.0,519203,518774,,called_strike,6.0,L,R,NYM,CHC,S,,,0.63,3.0,Ryan Additon,-0.037
433793,CU,20170614,75.7,2.57,6.26,334.0,518774,543557,strikeout,called_strike,7.0,R,L,NYM,CHC,S,2.0,,-0.57,1.64,Ryan Additon,-0.418
433794,FF,20170614,91.7,2.63,6.37,119.0,518774,543557,,foul,12.0,R,L,NYM,CHC,S,,,0.97,2.86,Ryan Additon,-0.077
433795,FF,20170614,92.2,2.37,6.29,118.0,518774,543557,,ball,13.0,R,L,NYM,CHC,B,,,-0.08,1.36,Ryan Additon,0.054
433796,FF,20170614,92.5,2.55,6.34,132.0,518774,543557,,ball,14.0,R,L,NYM,CHC,B,,,1.25,1.83,Ryan Additon,0.056
433797,FF,20170614,92.7,2.49,6.4,146.0,518774,543557,,foul,12.0,R,L,NYM,CHC,S,,,0.86,3.64,Ryan Additon,-0.067
433798,CU,20170614,78.1,2.53,6.41,318.0,408314,543557,field_error,hit_into_play,5.0,R,L,NYM,CHC,X,5.0,ground_ball,0.18,1.89,Ryan Additon,1.119
433799,CU,20170614,78.1,2.63,6.17,317.0,408314,543557,,swinging_strike_blocked,13.0,R,L,NYM,CHC,S,,,-1.08,0.69,Ryan Additon,-0.094
433800,CU,20170614,76.4,2.6,6.36,301.0,408314,543557,,foul,13.0,R,L,NYM,CHC,S,,,-1.07,1.57,Ryan Additon,-0.085
433801,FF,20170614,92.1,2.45,6.31,119.0,434158,543557,force_out,hit_into_play,8.0,L,L,NYM,CHC,X,3.0,ground_ball,0.12,1.75,Ryan Additon,-0.575
433802,FF,20170614,92.4,2.5,6.25,129.0,434158,543557,,ball,13.0,L,L,NYM,CHC,B,,,-1.29,1.41,Ryan Additon,0.044
433803,CU,20170614,76.2,2.57,6.27,313.0,434158,543557,,called_strike,7.0,L,L,NYM,CHC,S,,,-0.51,1.7,Ryan Additon,-0.073
433804,FF,20170614,92.6,2.48,6.31,120.0,518595,543557,strikeout,swinging_strike,14.0,R,L,NYM,CHC,S,2.0,,1.0,1.35,Ryan Additon,-0.367
433805,CU,20170614,79.2,2.48,6.45,308.0,518595,543557,,foul,13.0,R,L,NYM,CHC,S,,,-1.29,1.08,Ryan Additon,0.0
433806,CU,20170614,76.0,2.61,6.36,319.0,518595,543557,,called_strike,6.0,R,L,NYM,CHC,S,,,0.81,2.54,Ryan Additon,-0.087
433807,FF,20170614,92.7,2.46,6.44,130.0,518595,543557,,foul,3.0,R,L,NYM,CHC,S,,,0.48,2.6,Ryan Additon,-0.101
433808,FF,20170614,92.2,2.6,6.35,137.0,608061,543557,single,hit_into_play,3.0,R,L,NYM,CHC,X,8.0,ground_ball,0.53,2.62,Ryan Additon,0.715
433809,FF,20170614,91.2,2.43,6.45,138.0,608061,543557,,ball,12.0,R,L,NYM,CHC,B,,,0.93,3.7,Ryan Additon,0.073
433810,CU,20170614,75.9,2.69,6.32,308.0,608061,543557,,foul,4.0,R,L,NYM,CHC,S,,,-0.66,2.14,Ryan Additon,-0.087
433811,FF,20170614,92.5,2.41,6.41,122.0,608061,543557,,foul,8.0,R,L,NYM,CHC,S,,,0.16,1.42,Ryan Additon,-0.082
433812,FF,20170614,92.8,2.49,6.44,119.0,608061,543557,,ball,14.0,R,L,NYM,CHC,B,,,1.27,1.93,Ryan Additon,0.065
433813,FF,20170614,93.3,2.67,6.39,130.0,457803,543557,single,hit_into_play,5.0,L,L,NYM,CHC,X,9.0,ground_ball,0.06,2.15,Ryan Additon,0.309
433814,FF,20170614,93.2,2.52,6.35,125.0,457803,543557,,foul,6.0,L,L,NYM,CHC,S,,,0.55,2.22,Ryan Additon,0.0
433815,CU,20170614,76.1,2.75,6.27,303.0,457803,543557,,ball,13.0,L,L,NYM,CHC,B,,,-1.45,1.24,Ryan Additon,0.106
433816,FC,20170614,89.0,2.54,6.32,169.0,457803,543557,,ball,13.0,L,L,NYM,CHC,B,,,-1.85,1.14,Ryan Additon,0.043
433817,CU,20170614,79.3,2.56,6.25,313.0,457803,543557,,ball,13.0,L,L,NYM,CHC,B,,,-1.58,1.55,Ryan Additon,0.021
433818,CU,20170614,77.0,2.58,6.38,327.0,457803,543557,,called_strike,3.0,L,L,NYM,CHC,S,,,0.52,3.26,Ryan Additon,-0.056
433819,FF,20170614,92.1,2.42,6.4,145.0,457803,543557,,foul,13.0,L,L,NYM,CHC,S,,,-1.05,1.61,Ryan Additon,-0.037
433820,SL,20170614,87.9,-1.84,6.09,223.0,546991,518774,strikeout,swinging_strike,9.0,R,R,NYM,CHC,S,2.0,,0.79,1.58,Ryan Additon,-0.063
433821,CU,20170614,77.5,-1.64,6.11,346.0,546991,518774,,called_strike,9.0,R,R,NYM,CHC,S,,,0.67,1.52,Ryan Additon,-0.025
433822,FT,20170614,90.3,-1.53,6.17,224.0,546991,518774,,called_strike,6.0,R,R,NYM,CHC,S,,,0.59,2.7,Ryan Additon,-0.018
433823,SL,20170614,84.8,-1.72,6.21,207.0,543557,518774,field_out,hit_into_play,4.0,L,R,NYM,CHC,X,7.0,line_drive,-0.28,2.45,Ryan Additon,-0.122
433824,FF,20170614,91.2,-1.49,6.15,218.0,543557,518774,,ball,9.0,L,R,NYM,CHC,B,,,0.68,1.92,Ryan Additon,0.015
433825,FT,20170614,92.7,-1.66,6.17,230.0,543557,518774,,swinging_strike,13.0,L,R,NYM,CHC,S,,,-1.07,2.39,Ryan Additon,-0.038
433826,CU,20170614,77.7,-1.9,6.0,346.0,543557,518774,,called_strike,9.0,L,R,NYM,CHC,S,,,0.34,2.08,Ryan Additon,-0.026
433827,FF,20170614,91.6,-1.72,6.17,217.0,595879,518774,strikeout,called_strike,6.0,R,R,NYM,CHC,S,2.0,,0.75,2.22,Ryan Additon,-0.216
433828,FT,20170614,92.0,-2.06,5.98,236.0,595879,518774,,swinging_strike,11.0,R,R,NYM,CHC,S,,,-0.49,3.41,Ryan Additon,-0.069
433829,FT,20170614,92.4,-1.95,6.07,223.0,595879,518774,,ball,14.0,R,R,NYM,CHC,B,,,1.29,2.23,Ryan Additon,0.05
433830,SL,20170614,87.1,-2.03,5.92,195.0,595879,518774,,ball,14.0,R,R,NYM,CHC,B,,,0.71,1.26,Ryan Additon,0.027
433831,SL,20170614,85.5,-2.07,5.98,194.0,595879,518774,,foul,9.0,R,R,NYM,CHC,S,,,0.35,1.96,Ryan Additon,-0.037
433832,FF,20170614,93.1,2.43,6.44,149.0,527038,543557,field_out,hit_into_play,6.0,R,L,NYM,CHC,X,6.0,ground_ball,0.59,2.19,Ryan Additon,-0.124
433833,FF,20170614,93.2,2.44,6.48,129.0,527038,543557,,ball,12.0,R,L,NYM,CHC,B,,,1.5,2.67,Ryan Additon,0.018
433834,FF,20170614,92.8,2.57,6.35,145.0,435522,543557,field_out,hit_into_play,5.0,R,L,NYM,CHC,X,9.0,fly_ball,0.27,2.34,Ryan Additon,-0.223
433835,FF,20170614,93.5,2.64,6.34,116.0,435522,543557,,ball,14.0,R,L,NYM,CHC,B,,,1.41,1.44,Ryan Additon,0.071
433836,FF,20170614,92.5,2.49,6.48,149.0,435522,543557,,ball,12.0,R,L,NYM,CHC,B,,,0.44,4.51,Ryan Additon,0.031
433837,CU,20170614,78.2,2.63,6.38,326.0,435522,543557,,foul,7.0,R,L,NYM,CHC,S,,,-0.34,1.42,Ryan Additon,-0.045
433838,FF,20170614,93.7,2.48,6.32,124.0,435522,543557,,called_strike,8.0,R,L,NYM,CHC,S,,,0.14,1.78,Ryan Additon,-0.032
433839,FF,20170614,93.6,2.57,6.5,135.0,435522,543557,,ball,12.0,R,L,NYM,CHC,B,,,1.3,2.73,Ryan Additon,0.026
433840,FF,20170614,93.1,2.52,6.43,154.0,501571,543557,field_out,hit_into_play,2.0,R,L,NYM,CHC,X,3.0,popup,-0.17,2.88,Ryan Additon,-0.208
433841,FF,20170614,92.6,2.54,6.5,141.0,501571,543557,,called_strike,3.0,R,L,NYM,CHC,S,,,0.72,3.18,Ryan Additon,-0.037
433842,FT,20170614,93.3,-1.73,6.08,236.0,656941,518774,field_out,hit_into_play,4.0,L,R,NYM,CHC,X,7.0,fly_ball,-0.35,1.89,Ryan Additon,-0.198
433843,FF,20170614,93.1,-1.92,6.16,214.0,656941,518774,,swinging_strike,12.0,L,R,NYM,CHC,S,,,0.6,4.07,Ryan Additon,-0.053
433844,CH,20170614,90.0,-1.73,6.09,232.0,656941,518774,,called_strike,4.0,L,R,NYM,CHC,S,,,-0.54,2.4,Ryan Additon,-0.032
433845,FF,20170614,90.5,-1.8,6.05,222.0,445055,518774,strikeout,called_strike,6.0,L,R,NYM,CHC,S,2.0,,0.78,2.44,Ryan Additon,-0.201
433846,SL,20170614,86.4,-2.06,6.09,195.0,445055,518774,,foul,5.0,L,R,NYM,CHC,S,,,0.18,2.2,Ryan Additon,0.0
433847,CH,20170614,83.9,-2.0,5.91,253.0,445055,518774,,swinging_strike,1.0,L,R,NYM,CHC,S,,,-0.77,3.28,Ryan Additon,-0.065
433848,CU,20170614,78.4,-1.91,6.12,3.0,445055,518774,,called_strike,1.0,L,R,NYM,CHC,S,,,-0.43,3.51,Ryan Additon,-0.046
433849,CU,20170614,76.6,-1.54,6.22,352.0,471083,518774,walk,ball,14.0,L,R,NYM,CHC,B,,,0.19,0.48,Ryan Additon,0.209
433850,SL,20170614,85.3,-1.98,6.02,46.0,471083,518774,,foul,5.0,L,R,NYM,CHC,S,,,-0.27,2.26,Ryan Additon,0.0
433851,FT,20170614,92.8,-1.86,6.11,230.0,471083,518774,,ball,11.0,L,R,NYM,CHC,B,,,-0.98,3.9,Ryan Additon,0.071
433852,CH,20170614,84.3,-1.91,5.89,258.0,471083,518774,,foul,13.0,L,R,NYM,CHC,S,,,-1.04,1.74,Ryan Additon,-0.052
433853,SL,20170614,86.6,-1.93,6.12,186.0,471083,518774,,ball,14.0,L,R,NYM,CHC,B,,,1.31,2.11,Ryan Additon,0.038
433854,SL,20170614,86.5,-2.04,5.88,245.0,471083,518774,,called_strike,13.0,L,R,NYM,CHC,S,,,-0.96,1.64,Ryan Additon,-0.032
433855,FT,20170614,92.9,-2.05,5.96,229.0,471083,518774,,ball,11.0,L,R,NYM,CHC,B,,,-1.01,3.95,Ryan Additon,0.026
433856,SL,20170614,85.7,-1.94,5.91,205.0,592178,518774,field_out,hit_into_play,2.0,R,R,NYM,CHC,X,7.0,fly_ball,-0.24,2.79,Ryan Additon,-0.245
433857,CU,20170614,78.8,-1.91,6.11,358.0,664023,518774,home_run,hit_into_play,4.0,L,R,NYM,CHC,X,,fly_ball,-0.69,2.42,Ryan Additon,1.029
433858,FT,20170614,93.8,-1.88,6.0,235.0,664023,518774,,foul,11.0,L,R,NYM,CHC,S,,,-1.04,3.45,Ryan Additon,0.0
433859,FT,20170614,94.0,-1.71,6.1,222.0,664023,518774,,foul,1.0,L,R,NYM,CHC,S,,,-0.6,3.11,Ryan Additon,-0.069
433860,CU,20170614,81.0,-1.92,5.94,342.0,664023,518774,,ball,14.0,L,R,NYM,CHC,B,,,0.3,0.34,Ryan Additon,0.05
433861,FF,20170614,93.0,-1.94,6.13,212.0,664023,518774,,swinging_strike,11.0,L,R,NYM,CHC,S,,,-0.29,3.71,Ryan Additon,-0.046
433862,FF,20170614,92.5,-1.77,5.93,219.0,664023,518774,,ball,12.0,L,R,NYM,CHC,B,,,0.25,3.68,Ryan Additon,0.036
433863,FT,20170614,94.2,-1.79,6.13,230.0,519203,518774,home_run,hit_into_play,1.0,L,R,NYM,CHC,X,,fly_ball,-0.43,3.47,Ryan Additon,1.0
1089,FF,20180930,95.2,-3.14,5.64,207.0,593643,542888,field_out,hit_into_play,13.0,R,R,SEA,TEX,X,7.0,fly_ball,-1.09,2.08,Ryan Additon,-0.085
1090,FC,20180930,92.7,-3.13,5.68,141.0,593643,542888,,foul,14.0,R,R,SEA,TEX,S,,,1.31,1.79,Ryan Additon,0.0
1091,FF,20180930,95.8,-2.99,5.77,200.0,593643,542888,,foul,8.0,R,R,SEA,TEX,S,,,0.19,1.98,Ryan Additon,0.0
1092,SL,20180930,87.7,-3.02,5.79,90.0,593643,542888,,foul,9.0,R,R,SEA,TEX,S,,,0.67,1.92,Ryan Additon,0.0
1093,FF,20180930,95.6,-3.02,5.66,201.0,593643,542888,,foul,3.0,R,R,SEA,TEX,S,,,0.43,3.12,Ryan Additon,0.0
1094,FF,20180930,95.6,-3.18,5.68,197.0,593643,542888,,swinging_strike,4.0,R,R,SEA,TEX,S,,,-0.37,2.57,Ryan Additon,-0.029
1095,FF,20180930,92.8,-3.18,5.69,186.0,593643,542888,,blocked_ball,14.0,R,R,SEA,TEX,B,,,2.32,0.61,Ryan Additon,0.066
1096,FF,20180930,93.1,-3.08,5.62,204.0,593643,542888,,foul,4.0,R,R,SEA,TEX,S,,,-0.81,2.62,Ryan Additon,-0.058
1097,FF,20180930,95.1,-3.14,5.67,205.0,593643,542888,,ball,1.0,R,R,SEA,TEX,B,,,-0.58,3.59,Ryan Additon,0.039
1098,FC,20180930,92.4,-3.19,5.66,169.0,592261,542888,single,hit_into_play,3.0,R,R,SEA,TEX,X,5.0,ground_ball,0.29,3.12,Ryan Additon,0.048
1099,FF,20180930,94.3,-3.29,5.59,200.0,592685,542888,strikeout,called_strike,7.0,L,R,SEA,TEX,S,2.0,,-0.81,1.65,Ryan Additon,-0.167
1100,FF,20180930,94.3,-3.37,5.67,206.0,592685,542888,,ball,11.0,L,R,SEA,TEX,B,,,-1.59,4.98,Ryan Additon,0.023
1101,FC,20180930,91.7,-3.33,5.62,173.0,592685,542888,,foul,8.0,L,R,SEA,TEX,S,,,-0.22,1.72,Ryan Additon,-0.051
1102,FF,20180930,93.9,-3.28,5.58,192.0,592685,542888,,called_strike,13.0,L,R,SEA,TEX,S,,,-1.0,2.44,Ryan Additon,-0.036
1103,FF,20180930,95.3,-2.39,6.16,196.0,592387,455119,field_out,hit_into_play,6.0,R,R,SEA,TEX,X,5.0,ground_ball,0.4,2.38,Ryan Additon,-0.1
1104,FF,20180930,95.7,-2.55,6.15,199.0,596129,455119,field_out,hit_into_play,3.0,L,R,SEA,TEX,X,5.0,line_drive,0.52,3.39,Ryan Additon,-0.166
1105,SL,20180930,86.7,-2.56,6.22,80.0,493596,455119,strikeout,swinging_strike,14.0,R,R,SEA,TEX,S,2.0,,0.36,1.32,Ryan Additon,-0.21
1106,SL,20180930,85.3,-2.68,6.07,48.0,493596,455119,,ball,14.0,R,R,SEA,TEX,B,,,0.45,1.26,Ryan Additon,0.043
1107,FF,20180930,95.6,-2.19,6.2,203.0,493596,455119,,ball,14.0,R,R,SEA,TEX,B,,,1.55,1.67,Ryan Additon,0.023
1108,FF,20180930,95.3,-2.47,6.23,204.0,493596,455119,,swinging_strike,4.0,R,R,SEA,TEX,S,,,-0.28,2.67,Ryan Additon,-0.051
1109,FF,20180930,95.5,-2.56,6.25,202.0,493596,455119,,swinging_strike,1.0,R,R,SEA,TEX,S,,,-0.42,3.11,Ryan Additon,-0.036
1110,CH,20180930,87.8,-0.55,5.64,255.0,641432,592705,field_out,hit_into_play,8.0,L,R,SEA,TEX,X,4.0,ground_ball,-0.07,1.4,Ryan Additon,-0.1
1111,CH,20180930,89.5,-0.34,5.74,239.0,542208,592705,strikeout,swinging_strike,13.0,R,R,SEA,TEX,S,2.0,,-0.54,1.26,Ryan Additon,-0.117
1112,CH,20180930,89.8,-0.71,5.72,244.0,542208,592705,,ball,14.0,R,R,SEA,TEX,B,,,1.11,1.15,Ryan Additon,0.014
1113,FF,20180930,94.1,-0.5,5.89,199.0,542208,592705,,foul,11.0,R,R,SEA,TEX,S,,,-0.85,3.79,Ryan Additon,0.0
1114,FF,20180930,94.6,-0.41,5.86,197.0,542208,592705,,foul_tip,2.0,R,R,SEA,TEX,S,,,0.04,3.36,Ryan Additon,-0.037
1115,FF,20180930,94.3,-0.56,5.91,193.0,542208,592705,,swinging_strike,1.0,R,R,SEA,TEX,S,,,-0.34,3.21,Ryan Additon,-0.026
1116,CH,20180930,85.1,-0.49,5.62,238.0,608597,592705,field_out,hit_into_play,5.0,L,R,SEA,TEX,X,4.0,popup,0.2,2.4,Ryan Additon,-0.274
1117,CH,20180930,85.4,-0.47,5.6,231.0,608597,592705,,ball,14.0,L,R,SEA,TEX,B,,,0.81,0.67,Ryan Additon,0.051
1118,FF,20180930,93.4,-0.45,5.76,190.0,608597,592705,,called_strike,8.0,L,R,SEA,TEX,S,,,-0.05,2.08,Ryan Additon,-0.044
1119,SL,20180930,81.7,-0.57,5.78,68.0,608597,592705,,ball,14.0,L,R,SEA,TEX,B,,,1.33,2.4,Ryan Additon,0.036
1120,FF,20180930,92.0,1.3,6.12,162.0,592325,622795,field_out,hit_into_play,2.0,L,L,SEA,TEX,X,4.0,ground_ball,-0.19,2.88,Ryan Additon,-0.252
1121,FF,20180930,92.0,1.54,6.06,154.0,592325,622795,,ball,12.0,L,L,SEA,TEX,B,,,1.86,3.28,Ryan Additon,0.033
1122,CH,20180930,82.4,1.43,5.89,132.0,457727,622795,single,hit_into_play,8.0,R,L,SEA,TEX,X,7.0,ground_ball,0.27,1.86,Ryan Additon,0.136
1123,CH,20180930,83.2,1.22,5.82,135.0,457727,622795,,ball,13.0,R,L,SEA,TEX,B,,,-0.36,0.41,Ryan Additon,0.018
1124,FF,20180930,92.2,1.17,5.87,144.0,457727,622795,,foul,6.0,R,L,SEA,TEX,S,,,0.72,2.55,Ryan Additon,0.0
1125,CH,20180930,84.7,1.5,5.88,134.0,457727,622795,,swinging_strike,8.0,R,L,SEA,TEX,S,,,0.21,1.82,Ryan Additon,-0.028
1126,FF,20180930,91.6,1.19,6.14,159.0,457727,622795,,foul,13.0,R,L,SEA,TEX,S,,,-1.15,1.93,Ryan Additon,-0.019
1127,FF,20180930,93.4,1.35,6.07,142.0,457727,622795,,ball,12.0,R,L,SEA,TEX,B,,,1.52,2.58,Ryan Additon,0.014
1128,FF,20180930,92.2,1.39,5.96,146.0,628338,622795,field_out,hit_into_play,6.0,R,L,SEA,TEX,X,8.0,line_drive,0.49,2.75,Ryan Additon,-0.166
1129,FF,20180930,91.5,1.31,6.02,150.0,461865,622795,field_out,hit_into_play,7.0,R,L,SEA,TEX,X,9.0,fly_ball,-0.46,1.92,Ryan Additon,-0.267
1130,FF,20180930,92.8,1.37,6.07,152.0,461865,622795,,ball,12.0,R,L,SEA,TEX,B,,,2.17,3.14,Ryan Additon,0.036
1131,SI,20180930,88.2,3.63,4.63,85.0,608336,435043,field_out,hit_into_play,7.0,L,L,SEA,TEX,X,6.0,ground_ball,-0.52,1.85,Ryan Additon,-0.067
1132,SL,20180930,77.7,2.88,5.68,268.0,608336,435043,,ball,13.0,L,L,SEA,TEX,B,,,-1.65,-0.53,Ryan Additon,0.008
1133,SL,20180930,78.1,2.97,5.56,254.0,608336,435043,,swinging_strike,13.0,L,L,SEA,TEX,S,,,-1.02,1.44,Ryan Additon,-0.025
1134,SL,20180930,77.6,2.98,5.61,280.0,608336,435043,,swinging_strike,13.0,L,L,SEA,TEX,S,,,-1.14,0.54,Ryan Additon,-0.016
1135,SL,20180930,77.3,2.94,5.74,275.0,595777,435043,strikeout,called_strike,9.0,R,L,SEA,TEX,S,2.0,,0.69,2.02,Ryan Additon,-0.117
1136,CH,20180930,81.4,3.6,4.62,68.0,595777,435043,,foul,7.0,R,L,SEA,TEX,S,,,-0.75,1.57,Ryan Additon,0.0
1137,SI,20180930,88.5,3.6,4.86,79.0,595777,435043,,called_strike,7.0,R,L,SEA,TEX,S,,,-0.55,1.82,Ryan Additon,-0.043
1138,CH,20180930,83.2,3.04,5.61,74.0,595777,435043,,swinging_strike,13.0,R,L,SEA,TEX,S,,,-0.14,0.98,Ryan Additon,-0.034
1139,CU,20180930,74.1,2.98,5.72,308.0,595777,435043,,ball,14.0,R,L,SEA,TEX,B,,,1.2,2.15,Ryan Additon,0.027
1140,SL,20180930,77.8,3.02,5.69,260.0,596059,435043,strikeout,swinging_strike,7.0,L,L,SEA,TEX,S,2.0,,-0.63,1.9,Ryan Additon,-0.144
1141,SI,20180930,88.8,2.85,5.77,102.0,596059,435043,,foul,9.0,L,L,SEA,TEX,S,,,0.39,1.57,Ryan Additon,-0.051
1142,SI,20180930,87.7,3.77,4.81,86.0,596059,435043,,called_strike,2.0,L,L,SEA,TEX,S,,,-0.08,3.0,Ryan Additon,-0.036
1143,SL,20180930,86.5,2.63,4.95,165.0,571679,657205,strikeout,swinging_strike,14.0,R,L,SEA,TEX,S,2.0,,0.29,1.24,Ryan Additon,-0.085
1144,SL,20180930,86.7,2.43,4.92,189.0,571679,657205,,ball,13.0,R,L,SEA,TEX,B,,,-0.82,-0.23,Ryan Additon,0.018
1145,FF,20180930,92.6,2.45,4.97,134.0,571679,657205,,foul,12.0,R,L,SEA,TEX,S,,,0.96,3.01,Ryan Additon,0.0
1146,FF,20180930,91.7,2.41,5.09,140.0,571679,657205,,called_strike,3.0,R,L,SEA,TEX,S,,,0.82,3.08,Ryan Additon,-0.028
1147,FF,20180930,92.3,2.47,5.03,138.0,571679,657205,,ball,12.0,R,L,SEA,TEX,B,,,1.93,4.03,Ryan Additon,0.011
1148,FF,20180930,92.2,2.39,5.15,142.0,571679,657205,,foul_tip,6.0,R,L,SEA,TEX,S,,,0.29,2.87,Ryan Additon,-0.016
1149,FF,20180930,92.6,2.39,5.12,142.0,502117,657205,strikeout,swinging_strike,2.0,R,L,SEA,TEX,S,2.0,,-0.13,3.07,Ryan Additon,-0.103
1150,FF,20180930,91.9,2.38,5.1,134.0,502117,657205,,foul,7.0,R,L,SEA,TEX,S,,,-0.7,1.83,Ryan Additon,-0.037
1151,FF,20180930,92.0,2.36,5.14,132.0,502117,657205,,called_strike,11.0,R,L,SEA,TEX,S,,,-0.83,2.42,Ryan Additon,-0.026
1152,FF,20180930,92.3,2.59,5.07,134.0,592387,657205,field_out,hit_into_play,9.0,R,L,SEA,TEX,X,9.0,fly_ball,0.37,1.67,Ryan Additon,-0.195
1153,FF,20180930,92.1,2.67,5.08,136.0,592387,657205,,foul,12.0,R,L,SEA,TEX,S,,,0.93,2.78,Ryan Additon,-0.036
1154,SI,20180930,92.3,1.63,5.41,145.0,462101,572021,field_out,hit_into_play,1.0,R,L,SEA,TEX,X,4.0,popup,-0.57,3.15,Ryan Additon,-0.255
1155,SI,20180930,91.4,1.84,5.31,151.0,462101,572021,,ball,12.0,R,L,SEA,TEX,B,,,1.38,2.95,Ryan Additon,0.033
1156,SI,20180930,90.0,1.66,5.37,152.0,425783,572021,single,hit_into_play,4.0,L,L,SEA,TEX,X,4.0,ground_ball,-0.37,2.25,Ryan Additon,0.121
1157,SI,20180930,91.6,1.68,5.36,149.0,592685,572021,home_run,hit_into_play,6.0,L,L,SEA,TEX,X,,fly_ball,0.49,2.69,Ryan Additon,0.985
1158,SI,20180930,91.4,1.76,5.34,152.0,592685,572021,,foul,3.0,L,L,SEA,TEX,S,,,0.44,3.26,Ryan Additon,-0.024
1159,SI,20180930,89.4,1.77,5.3,153.0,592685,572021,,ball,3.0,L,L,SEA,TEX,B,,,0.77,3.19,Ryan Additon,0.024
1160,SI,20180930,90.9,1.62,5.39,135.0,592685,572021,,ball,13.0,L,L,SEA,TEX,B,,,-0.99,2.06,Ryan Additon,0.014
1161,SI,20180930,89.8,1.62,5.32,152.0,641432,572021,field_out,hit_into_play,5.0,L,L,SEA,TEX,X,9.0,fly_ball,0.27,2.44,Ryan Additon,-0.193
1162,SI,20180930,90.8,1.61,5.41,153.0,641432,572021,,ball,13.0,L,L,SEA,TEX,B,,,-1.07,1.85,Ryan Additon,0.027
1163,SI,20180930,91.4,1.81,5.3,121.0,542208,572021,strikeout,swinging_strike,12.0,R,L,SEA,TEX,S,2.0,,0.85,3.47,Ryan Additon,-0.167
1164,SI,20180930,91.2,1.62,5.34,145.0,542208,572021,,foul,13.0,R,L,SEA,TEX,S,,,-0.96,1.85,Ryan Additon,-0.056
1165,SI,20180930,90.3,1.61,5.38,140.0,542208,572021,,swinging_strike,5.0,R,L,SEA,TEX,S,,,-0.08,2.62,Ryan Additon,-0.044
1166,SI,20180930,89.9,1.66,5.31,149.0,542208,572021,,ball,13.0,R,L,SEA,TEX,B,,,-2.5,0.96,Ryan Additon,0.036
1167,FF,20180930,92.8,1.87,6.12,142.0,596129,519043,field_out,hit_into_play,9.0,L,L,SEA,TEX,X,4.0,ground_ball,0.4,2.06,Ryan Additon,-0.1
1168,FC,20180930,89.5,1.93,6.02,187.0,572122,519043,sac_fly,hit_into_play,2.0,L,L,SEA,TEX,X,9.0,fly_ball,-0.25,2.93,Ryan Additon,-0.186
1169,SL,20180930,90.9,-1.05,6.05,183.0,592325,451596,field_out,hit_into_play,8.0,L,R,SEA,TEX,X,3.0,ground_ball,0.25,1.96,Ryan Additon,-0.094
1170,SL,20180930,88.9,-1.07,6.12,150.0,592325,451596,,foul,3.0,L,R,SEA,TEX,S,,,0.44,2.85,Ryan Additon,-0.112
1171,FF,20180930,92.1,-1.04,6.18,203.0,592325,451596,,called_strike,9.0,L,R,SEA,TEX,S,,,0.52,1.98,Ryan Additon,-0.055
1172,SL,20180930,88.3,-1.59,6.12,166.0,457727,451596,single,hit_into_play,6.0,R,R,SEA,TEX,X,9.0,ground_ball,0.45,2.58,Ryan Additon,0.426
1173,,20180930,,,,,457727,451596,,called_strike,,R,R,SEA,TEX,S,,,,,Ryan Additon,-0.036
1174,CH,20180930,88.8,1.28,5.78,116.0,608597,606273,field_out,hit_into_play,7.0,L,L,SEA,TEX,X,4.0,ground_ball,-0.43,2.15,Ryan Additon,-0.12
1175,FF,20180930,95.9,0.75,6.02,165.0,608597,606273,,foul,4.0,L,L,SEA,TEX,S,,,-0.67,2.87,Ryan Additon,0.0
1176,FT,20180930,95.6,1.04,5.96,135.0,608597,606273,,foul,2.0,L,L,SEA,TEX,S,,,0.24,3.47,Ryan Additon,0.0
1177,FT,20180930,95.8,1.03,5.9,126.0,608597,606273,,foul,6.0,L,L,SEA,TEX,S,,,0.44,2.36,Ryan Additon,0.0
1178,CH,20180930,89.2,1.25,5.74,114.0,608597,606273,,ball,13.0,L,L,SEA,TEX,B,,,-1.68,1.44,Ryan Additon,0.035
1179,FF,20180930,96.3,0.95,6.01,164.0,608597,606273,,foul,13.0,L,L,SEA,TEX,S,,,-1.06,2.56,Ryan Additon,0.0
