,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
207828,204080,FF,20210813,97.1,-2.01,5.98,212.0,596103,608032,,ball,14.0,R,R,SF,COL,B,,,0.46,1.04,John Bacon,0.046
207829,204081,FF,20210813,97.7,-1.83,6.0,207.0,543105,608032,single,hit_into_play,3.0,L,R,SF,COL,X,9.0,ground_ball,0.65,2.89,John Bacon,0.213
207830,204082,FF,20210813,97.8,-1.95,6.08,210.0,543105,608032,,foul,1.0,L,R,SF,COL,S,,,-0.69,3.16,John Bacon,-0.065
207831,204083,FF,20210813,97.7,-2.13,5.98,214.0,543105,608032,,swinging_strike,4.0,L,R,SF,COL,S,,,-0.34,2.58,John Bacon,-0.049
207832,204084,FF,20210813,98.2,-2.27,5.97,217.0,543105,608032,,ball,13.0,L,R,SF,COL,B,,,-1.31,2.22,John Bacon,0.088
207833,204085,FF,20210813,96.2,-2.32,5.88,217.0,543105,608032,,ball,14.0,L,R,SF,COL,B,,,0.97,2.18,John Bacon,0.05
207834,204086,FF,20210813,97.1,-2.22,6.05,211.0,543105,608032,,ball,7.0,L,R,SF,COL,B,,,-0.81,1.49,John Bacon,0.026
207835,204087,SL,20210813,86.7,-2.3,6.03,98.0,642731,608032,strikeout,foul_tip,3.0,R,R,SF,COL,S,2.0,,0.42,3.22,John Bacon,-0.173
207836,204088,SL,20210813,84.7,-2.06,6.05,103.0,642731,608032,,swinging_strike,14.0,R,R,SF,COL,S,,,0.99,1.3,John Bacon,-0.057
207837,204089,FF,20210813,96.4,-2.13,6.02,221.0,642731,608032,,called_strike,9.0,R,R,SF,COL,S,,,0.4,1.72,John Bacon,-0.049
207838,204090,SL,20210813,84.8,-2.21,6.15,130.0,642731,608032,,ball,14.0,R,R,SF,COL,B,,,0.84,1.45,John Bacon,0.038
207839,204091,SL,20210813,72.6,-4.12,1.26,116.0,656541,643511,field_out,hit_into_play,1.0,L,R,SF,COL,X,9.0,fly_ball,-0.45,3.38,John Bacon,-0.356
207840,204092,FF,20210813,82.9,-3.88,1.2,330.0,553869,643511,field_out,hit_into_play,6.0,R,R,SF,COL,X,4.0,ground_ball,0.59,2.3,John Bacon,-0.283
207841,204093,FF,20210813,82.7,-3.79,1.22,337.0,553869,643511,,ball,12.0,R,R,SF,COL,B,,,0.86,2.24,John Bacon,0.032
207842,204094,FF,20210813,83.7,-3.91,1.2,335.0,553869,643511,,called_strike,13.0,R,R,SF,COL,S,,,-0.97,2.06,John Bacon,-0.046
207843,204095,SL,20210813,72.3,-4.05,1.14,133.0,543068,643511,double,hit_into_play,7.0,R,R,SF,COL,X,7.0,ground_ball,-0.32,2.2,John Bacon,0.472
207844,204096,FF,20210813,84.0,-3.98,1.25,334.0,543068,643511,,foul,14.0,R,R,SF,COL,S,,,0.26,1.4,John Bacon,-0.035
207845,204097,SL,20210813,74.1,-3.92,1.25,105.0,543068,643511,,swinging_strike,12.0,R,R,SF,COL,S,,,1.65,2.98,John Bacon,-0.027
207846,204098,FF,20210813,83.1,-3.97,1.25,327.0,453568,643511,field_out,hit_into_play,5.0,L,R,SF,COL,X,4.0,ground_ball,0.16,2.63,John Bacon,-0.349
207847,204099,FF,20210813,83.7,-3.79,1.43,,453568,643511,,ball,13.0,L,R,SF,COL,B,,,-0.26,1.11,John Bacon,0.07
207848,204100,SL,20210813,71.4,-3.98,1.29,116.0,453568,643511,,ball,11.0,L,R,SF,COL,B,,,-0.57,3.9,John Bacon,0.038
207849,204101,FF,20210813,97.5,-0.49,6.68,205.0,573262,641755,field_out,hit_into_play,1.0,L,R,SF,COL,X,5.0,ground_ball,-0.43,3.19,John Bacon,-0.136
207850,204102,SL,20210813,88.9,-0.54,6.64,188.0,573262,641755,,swinging_strike_blocked,13.0,L,R,SF,COL,S,,,-0.5,0.69,John Bacon,-0.047
207851,204103,FF,20210813,96.7,-0.44,6.7,201.0,573262,641755,,called_strike,11.0,L,R,SF,COL,S,,,-0.99,2.65,John Bacon,-0.041
207852,204104,FF,20210813,95.9,-0.49,6.69,206.0,456781,641755,field_out,hit_into_play,4.0,R,R,SF,COL,X,8.0,fly_ball,-0.65,2.69,John Bacon,-0.306
207853,204105,FF,20210813,96.8,-0.35,6.76,198.0,527038,641755,single,hit_into_play,9.0,R,R,SF,COL,X,7.0,line_drive,0.7,2.09,John Bacon,0.289
207854,204106,FF,20210813,96.4,-0.58,6.61,204.0,527038,641755,,called_strike,4.0,R,R,SF,COL,S,,,-0.74,2.62,John Bacon,-0.027
207855,204107,SL,20210813,89.4,-0.8,6.57,148.0,664774,641755,strikeout,called_strike,2.0,L,R,SF,COL,S,2.0,,-0.18,3.06,John Bacon,-0.317
207856,204108,FF,20210813,96.0,-0.49,6.7,211.0,664774,641755,,foul,8.0,L,R,SF,COL,S,,,-0.17,2.03,John Bacon,0.0
207857,204109,FF,20210813,96.3,-0.52,6.67,205.0,664774,641755,,foul,2.0,L,R,SF,COL,S,,,0.25,3.16,John Bacon,-0.077
207858,204110,FF,20210813,96.1,-0.64,6.71,205.0,664774,641755,,ball,11.0,L,R,SF,COL,B,,,-0.44,3.65,John Bacon,0.113
207859,204111,FF,20210813,95.8,-0.56,6.74,201.0,664774,641755,,ball,11.0,L,R,SF,COL,B,,,-0.52,3.59,John Bacon,0.052
207860,204112,FF,20210813,96.3,-0.66,6.7,208.0,664774,641755,,ball,12.0,L,R,SF,COL,B,,,0.99,4.69,John Bacon,0.027
207861,204113,SL,20210813,88.7,-0.79,6.58,188.0,664774,641755,,foul,5.0,L,R,SF,COL,S,,,0.2,2.45,John Bacon,-0.038
207862,204114,CH,20210813,88.0,3.35,5.04,106.0,663898,453265,field_out,hit_into_play,9.0,R,L,SF,COL,X,9.0,fly_ball,0.37,2.06,John Bacon,-0.103
207863,204115,FF,20210813,94.4,3.35,5.03,113.0,641857,453265,strikeout,swinging_strike,5.0,L,L,SF,COL,S,2.0,,-0.23,2.46,John Bacon,-0.212
207864,204116,SI,20210813,93.7,3.36,5.09,111.0,641857,453265,,called_strike,4.0,L,L,SF,COL,S,,,-0.76,2.28,John Bacon,-0.065
207865,204117,FF,20210813,94.2,3.3,5.08,125.0,641857,453265,,ball,13.0,L,L,SF,COL,B,,,-1.15,2.19,John Bacon,0.083
207866,204118,SI,20210813,93.8,3.32,5.1,124.0,641857,453265,,ball,13.0,L,L,SF,COL,B,,,-0.84,2.02,John Bacon,0.038
207867,204119,CH,20210813,86.4,3.31,5.07,102.0,641857,453265,,ball,13.0,L,L,SF,COL,B,,,-0.03,1.09,John Bacon,0.021
207868,204120,FF,20210813,93.3,3.32,5.14,117.0,641857,453265,,called_strike,9.0,L,L,SF,COL,S,,,0.74,1.8,John Bacon,-0.027
207869,204121,CH,20210813,86.5,3.45,5.06,96.0,656582,453265,field_out,hit_into_play,6.0,R,L,SF,COL,X,8.0,line_drive,0.3,2.14,John Bacon,-0.282
207870,204122,CH,20210813,86.4,3.56,5.05,96.0,656582,453265,,ball,14.0,R,L,SF,COL,B,,,1.27,1.95,John Bacon,0.052
207871,204123,CH,20210813,86.6,3.39,5.09,107.0,656582,453265,,foul_tip,6.0,R,L,SF,COL,S,,,0.33,2.79,John Bacon,-0.049
207872,204124,CH,20210813,86.5,3.39,5.04,103.0,656582,453265,,ball,13.0,R,L,SF,COL,B,,,-0.9,2.02,John Bacon,0.038
207873,204125,FF,20210813,96.0,-1.22,5.91,220.0,457763,596112,field_out,hit_into_play,3.0,R,R,SF,COL,X,6.0,ground_ball,0.49,2.87,John Bacon,-0.225
207874,204126,FF,20210813,96.7,-1.07,5.92,222.0,592178,596112,single,hit_into_play,4.0,R,R,SF,COL,X,5.0,ground_ball,-0.33,2.74,John Bacon,0.091
207875,204127,FF,20210813,96.9,-0.97,5.86,224.0,592178,596112,,foul,5.0,R,R,SF,COL,S,,,0.19,2.83,John Bacon,0.0
207876,204128,CU,20210813,78.8,-1.08,6.33,31.0,592178,596112,,foul,6.0,R,R,SF,COL,S,,,0.51,2.76,John Bacon,0.0
207877,204129,CU,20210813,79.9,-0.96,6.24,36.0,592178,596112,,ball,11.0,R,R,SF,COL,B,,,-0.28,4.32,John Bacon,0.043
207878,204130,FF,20210813,97.1,-1.2,5.93,222.0,592178,596112,,ball,11.0,R,R,SF,COL,B,,,-0.56,5.12,John Bacon,0.018
207879,204131,FF,20210813,97.2,-1.06,5.91,220.0,592178,596112,,foul,2.0,R,R,SF,COL,S,,,-0.18,3.66,John Bacon,0.0
207880,204132,FF,20210813,97.4,-1.14,5.94,222.0,592178,596112,,foul,2.0,R,R,SF,COL,S,,,0.06,3.21,John Bacon,-0.027
207881,204133,CU,20210813,81.1,-1.2,6.29,42.0,592178,596112,,foul,4.0,R,R,SF,COL,S,,,-0.55,2.63,John Bacon,-0.02
207882,204134,FF,20210813,97.9,-1.09,5.95,224.0,592178,596112,,ball,14.0,R,R,SF,COL,B,,,0.49,1.45,John Bacon,0.016
207883,204135,CU,20210813,82.9,-1.3,6.23,338.0,596103,596112,field_out,hit_into_play,9.0,R,R,SF,COL,X,5.0,ground_ball,0.54,1.61,John Bacon,-0.142
207884,204136,FF,20210813,97.7,-1.08,5.91,223.0,596103,596112,,ball,14.0,R,R,SF,COL,B,,,1.02,1.62,John Bacon,0.028
207885,204137,FF,20210813,98.5,-1.3,5.82,228.0,596103,596112,,foul,1.0,R,R,SF,COL,S,,,-0.65,3.29,John Bacon,0.0
207886,204138,FF,20210813,96.5,-1.05,5.92,216.0,596103,596112,,foul,12.0,R,R,SF,COL,S,,,0.32,3.6,John Bacon,-0.043
207887,204139,CU,20210813,80.5,-1.22,6.31,103.0,596103,596112,,ball,11.0,R,R,SF,COL,B,,,-0.97,4.02,John Bacon,0.021
207888,204140,FF,20210813,97.8,-1.28,5.84,225.0,596103,596112,,foul,4.0,R,R,SF,COL,S,,,-0.61,2.53,John Bacon,-0.027
207889,204141,CU,20210813,81.3,-1.18,6.21,46.0,600303,596112,field_out,hit_into_play,14.0,L,R,SF,COL,X,3.0,ground_ball,1.22,1.63,John Bacon,-0.216
207890,204142,FF,20210813,97.6,-1.43,5.75,220.0,600303,596112,,foul,4.0,L,R,SF,COL,S,,,-0.48,2.35,John Bacon,0.0
207891,204143,FF,20210813,97.9,-1.38,5.8,224.0,600303,596112,,foul,5.0,L,R,SF,COL,S,,,0.08,2.23,John Bacon,0.0
207892,204144,CU,20210813,81.7,-1.18,6.25,27.0,600303,596112,,ball,14.0,L,R,SF,COL,B,,,1.16,0.16,John Bacon,0.043
207893,204145,FF,20210813,97.6,-1.29,5.79,218.0,600303,596112,,ball,12.0,L,R,SF,COL,B,,,1.3,3.71,John Bacon,0.022
207894,204146,FF,20210813,97.1,-1.34,5.85,226.0,600303,596112,,foul,5.0,L,R,SF,COL,S,,,0.24,2.12,John Bacon,-0.052
207895,204147,FF,20210813,97.0,-1.54,5.8,226.0,600303,596112,,swinging_strike,1.0,L,R,SF,COL,S,,,-0.36,2.8,John Bacon,-0.038
207896,204148,SL,20210813,83.9,-2.61,5.91,56.0,600301,543351,field_out,hit_into_play,11.0,R,R,SF,COL,X,3.0,popup,-0.99,3.18,John Bacon,-0.507
207897,204149,SL,20210813,84.0,-2.64,5.89,60.0,600301,543351,,ball,11.0,R,R,SF,COL,B,,,-1.27,3.71,John Bacon,0.057
207898,204150,SL,20210813,84.1,-2.61,5.92,59.0,641658,543351,walk,ball,11.0,R,R,SF,COL,B,,,-1.19,4.44,John Bacon,0.141
207899,204151,FF,20210813,93.7,-2.3,5.85,211.0,641658,543351,,ball,12.0,R,R,SF,COL,B,,,0.68,3.81,John Bacon,0.061
207900,204152,SL,20210813,84.4,-2.67,5.92,45.0,641658,543351,,foul,14.0,R,R,SF,COL,S,,,0.85,1.2,John Bacon,-0.071
207901,204153,SL,20210813,85.0,-2.52,5.86,38.0,641658,543351,,ball,14.0,R,R,SF,COL,B,,,1.05,1.04,John Bacon,0.04
207902,204154,SL,20210813,85.6,-2.46,5.85,63.0,641658,543351,,ball,14.0,R,R,SF,COL,B,,,1.47,0.94,John Bacon,0.018
207903,204155,SL,20210813,84.4,-2.59,5.89,61.0,641658,543351,,foul,4.0,R,R,SF,COL,S,,,-0.48,2.26,John Bacon,-0.045
207904,204156,SL,20210813,85.5,-2.55,5.89,46.0,656541,543351,strikeout,swinging_strike,13.0,L,R,SF,COL,S,2.0,,-0.94,1.36,John Bacon,-0.379
207905,204157,SL,20210813,85.0,-2.64,5.79,74.0,656541,543351,,blocked_ball,14.0,L,R,SF,COL,B,,,0.15,-0.29,John Bacon,0.064
207906,204158,FF,20210813,94.9,-2.53,5.77,216.0,656541,543351,,foul,1.0,L,R,SF,COL,S,,,-0.5,3.52,John Bacon,0.0
207907,204159,FF,20210813,95.0,-2.56,5.8,210.0,656541,543351,,ball,11.0,L,R,SF,COL,B,,,-0.52,5.12,John Bacon,0.046
207908,204160,SL,20210813,84.5,-2.65,5.91,64.0,656541,543351,,called_strike,11.0,L,R,SF,COL,S,,,-0.87,3.17,John Bacon,-0.073
207909,204161,FF,20210813,94.1,-2.35,5.85,211.0,656541,543351,,ball,12.0,L,R,SF,COL,B,,,1.29,3.74,John Bacon,0.032
207910,204162,FF,20210813,94.5,-2.45,5.79,215.0,656541,543351,,swinging_strike,2.0,L,R,SF,COL,S,,,-0.21,3.14,John Bacon,-0.046
207911,204163,SL,20210813,84.0,-2.4,5.97,46.0,553869,543351,strikeout,swinging_strike,12.0,R,R,SF,COL,S,2.0,,1.11,2.93,John Bacon,-0.347
207912,204164,FF,20210813,94.6,-2.55,5.82,213.0,553869,543351,,foul,7.0,R,R,SF,COL,S,,,-0.54,2.07,John Bacon,-0.107
207913,204165,FF,20210813,94.4,-2.34,5.86,213.0,553869,543351,,swinging_strike,14.0,R,R,SF,COL,S,,,1.3,2.09,John Bacon,-0.054
207914,204166,FF,20210813,94.1,-2.29,5.87,213.0,553869,543351,,ball,12.0,R,R,SF,COL,B,,,1.33,2.57,John Bacon,0.054
207915,204167,SL,20210813,84.5,-2.41,5.97,65.0,543068,543351,double,hit_into_play,6.0,R,R,SF,COL,X,7.0,line_drive,0.63,2.85,John Bacon,0.639
207916,204168,FF,20210813,92.4,-3.2,5.67,230.0,642731,622075,field_out,hit_into_play,4.0,R,R,SF,COL,X,3.0,popup,-0.32,2.41,John Bacon,-0.099
207917,204169,SL,20210813,83.0,-3.31,5.69,85.0,642731,622075,,ball,14.0,R,R,SF,COL,B,,,0.82,1.55,John Bacon,0.014
207918,204170,FF,20210813,93.5,-3.1,5.67,237.0,642731,622075,,called_strike,9.0,R,R,SF,COL,S,,,0.51,1.59,John Bacon,-0.018
207919,204171,FF,20210813,93.7,-3.36,5.58,236.0,573262,622075,field_out,hit_into_play,13.0,L,R,SF,COL,X,7.0,fly_ball,-1.28,2.39,John Bacon,-0.163
207920,204172,FF,20210813,92.5,-3.18,5.69,232.0,456781,622075,field_out,hit_into_play,8.0,R,R,SF,COL,X,8.0,fly_ball,-0.19,2.01,John Bacon,-0.282
207921,204173,FF,20210813,93.6,-3.23,5.57,238.0,456781,622075,,ball,14.0,R,R,SF,COL,B,,,0.52,0.79,John Bacon,0.052
207922,204174,FF,20210813,91.9,-3.22,5.61,240.0,456781,622075,,ball,14.0,R,R,SF,COL,B,,,0.38,0.93,John Bacon,0.027
207923,204175,FF,20210813,92.8,-3.14,5.6,235.0,456781,622075,,called_strike,14.0,R,R,SF,COL,S,,,0.97,1.68,John Bacon,-0.038
207924,204176,FF,20210813,94.0,-1.62,5.71,227.0,453568,543101,field_out,hit_into_play,12.0,L,R,SF,COL,X,8.0,fly_ball,0.2,3.82,John Bacon,-0.156
207925,204177,SI,20210813,93.6,-1.7,5.66,230.0,453568,543101,,ball,11.0,L,R,SF,COL,B,,,-0.67,3.97,John Bacon,0.017
207926,204178,CH,20210813,88.3,-1.88,5.38,247.0,453568,543101,,foul,13.0,L,R,SF,COL,S,,,-0.79,1.18,John Bacon,-0.047
207927,204179,SI,20210813,94.5,-1.74,5.61,221.0,453568,543101,,foul,1.0,L,R,SF,COL,S,,,-0.63,3.01,John Bacon,-0.041
207928,204180,SI,20210813,94.4,-1.65,5.78,180.0,663898,543101,strikeout,called_strike,5.0,R,R,SF,COL,S,2.0,,0.14,2.69,John Bacon,-0.21
207929,204181,SI,20210813,93.7,-1.54,5.72,214.0,663898,543101,,swinging_strike,12.0,R,R,SF,COL,S,,,0.28,3.61,John Bacon,-0.086
207930,204182,SL,20210813,90.6,-1.9,5.53,191.0,663898,543101,,ball,13.0,R,R,SF,COL,B,,,-0.46,1.01,John Bacon,0.043
207931,204183,SI,20210813,93.9,-1.56,5.74,217.0,663898,543101,,called_strike,3.0,R,R,SF,COL,S,,,0.71,3.03,John Bacon,-0.048
207932,204184,CH,20210813,87.9,-2.03,5.4,241.0,641857,543101,single,hit_into_play,4.0,L,R,SF,COL,X,8.0,line_drive,-0.63,2.31,John Bacon,0.262
207933,204185,SL,20210813,86.5,-1.78,5.62,132.0,656582,543101,field_out,hit_into_play,5.0,R,R,SF,COL,X,8.0,fly_ball,-0.07,2.21,John Bacon,-0.216
207934,204186,SL,20210813,89.0,-1.7,5.67,211.0,656582,543101,,foul,5.0,R,R,SF,COL,S,,,-0.12,2.6,John Bacon,-0.066
207935,204187,SL,20210813,89.9,-1.7,5.72,214.0,656582,543101,,ball,14.0,R,R,SF,COL,B,,,1.24,1.45,John Bacon,0.052
207936,204188,KC,20210813,82.7,-1.5,5.69,43.0,656582,543101,,ball,13.0,R,R,SF,COL,B,,,-0.85,1.78,John Bacon,0.027
207937,204189,SL,20210813,88.8,-1.84,5.74,181.0,656582,543101,,called_strike,2.0,R,R,SF,COL,S,,,-0.27,3.17,John Bacon,-0.038
207938,204190,FF,20210813,92.6,1.85,6.89,158.0,527038,596295,strikeout,swinging_strike,1.0,R,L,SF,COL,S,2.0,,-0.33,3.51,John Bacon,-0.278
207939,204191,FF,20210813,92.9,1.84,6.89,154.0,527038,596295,,foul,12.0,R,L,SF,COL,S,,,0.13,3.67,John Bacon,0.0
207940,204192,FF,20210813,92.8,1.83,6.89,152.0,527038,596295,,foul,1.0,R,L,SF,COL,S,,,-0.6,3.19,John Bacon,-0.097
207941,204193,FF,20210813,91.8,1.8,6.87,152.0,527038,596295,,foul,11.0,R,L,SF,COL,S,,,-0.54,3.79,John Bacon,-0.075
207942,204194,FF,20210813,91.0,1.83,6.91,158.0,573131,596295,field_out,hit_into_play,2.0,R,L,SF,COL,X,4.0,popup,-0.22,3.35,John Bacon,-0.401
207943,204195,SL,20210813,87.1,2.01,6.69,162.0,573131,596295,,foul_tip,8.0,R,L,SF,COL,S,,,0.1,2.02,John Bacon,-0.072
207944,204196,FF,20210813,92.2,1.61,6.79,159.0,457763,596295,walk,ball,13.0,R,L,SF,COL,B,,,-0.21,1.44,John Bacon,0.313
207945,204197,FF,20210813,92.2,1.64,6.85,160.0,457763,596295,,ball,11.0,R,L,SF,COL,B,,,-0.5,4.5,John Bacon,0.117
207946,204198,FF,20210813,91.8,1.7,6.91,156.0,457763,596295,,ball,11.0,R,L,SF,COL,B,,,-0.47,4.31,John Bacon,0.051
207947,204199,FF,20210813,91.5,1.73,7.01,151.0,457763,596295,,foul,6.0,R,L,SF,COL,S,,,0.43,2.69,John Bacon,0.0
207948,204200,FF,20210813,91.0,1.86,6.97,138.0,457763,596295,,called_strike,1.0,R,L,SF,COL,S,,,-0.82,2.88,John Bacon,-0.086
207949,204201,FF,20210813,91.0,1.81,6.83,154.0,457763,596295,,called_strike,9.0,R,L,SF,COL,S,,,0.57,1.74,John Bacon,-0.051
207950,204202,FF,20210813,91.3,2.01,7.09,155.0,457763,596295,,ball,12.0,R,L,SF,COL,B,,,0.6,3.86,John Bacon,0.046
207951,204203,FF,20210813,90.6,1.98,6.97,139.0,592178,596295,field_out,hit_into_play,2.0,R,L,SF,COL,X,7.0,fly_ball,0.26,3.28,John Bacon,-0.331
207952,204204,FF,20210813,90.8,1.71,6.93,158.0,592178,596295,,called_strike,7.0,R,L,SF,COL,S,,,-0.58,2.01,John Bacon,-0.057
207953,204205,KC,20210813,72.8,1.74,6.7,348.0,596103,596295,single,hit_into_play,8.0,R,L,SF,COL,X,5.0,ground_ball,-0.07,1.71,John Bacon,0.403
207954,204206,SL,20210813,88.6,-1.98,5.66,216.0,596295,543101,field_out,hit_into_play,4.0,L,R,SF,COL,X,3.0,ground_ball,-0.57,2.75,John Bacon,-0.085
207955,204207,CH,20210813,87.1,-1.81,5.43,239.0,596295,543101,,foul,9.0,L,R,SF,COL,S,,,0.32,1.81,John Bacon,-0.018
207956,204208,SL,20210813,86.8,-1.71,5.67,136.0,641658,543101,strikeout,swinging_strike,14.0,R,R,SF,COL,S,2.0,,0.24,1.3,John Bacon,-0.114
207957,204209,SL,20210813,88.4,-1.67,5.6,170.0,641658,543101,,ball,14.0,R,R,SF,COL,B,,,1.65,0.93,John Bacon,0.013
207958,204210,KC,20210813,83.6,-1.6,5.69,44.0,641658,543101,,called_strike,11.0,R,R,SF,COL,S,,,-0.89,2.66,John Bacon,-0.035
207959,204211,SL,20210813,89.6,-1.78,5.68,180.0,641658,543101,,called_strike,2.0,R,R,SF,COL,S,,,0.21,2.79,John Bacon,-0.027
207960,204212,CH,20210813,88.0,-1.76,5.45,242.0,656541,543101,strikeout,swinging_strike,13.0,L,R,SF,COL,S,2.0,,-0.96,1.78,John Bacon,-0.173
207961,204213,CH,20210813,87.8,-1.97,5.39,244.0,656541,543101,,ball,13.0,L,R,SF,COL,B,,,-0.61,1.33,John Bacon,0.022
207962,204214,CH,20210813,87.6,-1.79,5.47,244.0,656541,543101,,swinging_strike,14.0,L,R,SF,COL,S,,,0.05,1.42,John Bacon,-0.052
207963,204215,KC,20210813,82.1,-1.8,5.63,44.0,656541,543101,,called_strike,5.0,L,R,SF,COL,S,,,-0.1,2.69,John Bacon,-0.038
207964,204216,FF,20210813,91.8,1.72,6.92,159.0,543101,596295,field_out,hit_into_play,6.0,R,L,SF,COL,X,3.0,popup,0.49,2.56,John Bacon,-0.227
207965,204217,FF,20210813,91.6,1.78,6.86,158.0,642731,596295,field_out,hit_into_play,2.0,R,L,SF,COL,X,9.0,line_drive,-0.17,2.85,John Bacon,-0.353
207966,204218,FF,20210813,92.2,1.8,7.06,155.0,642731,596295,,ball,12.0,R,L,SF,COL,B,,,1.1,4.37,John Bacon,0.046
207967,204219,FF,20210813,92.8,1.8,6.84,145.0,573262,596295,strikeout,swinging_strike,2.0,L,L,SF,COL,S,2.0,,-0.23,3.28,John Bacon,-0.332
207968,204220,FF,20210813,92.2,1.81,6.89,148.0,573262,596295,,foul,3.0,L,L,SF,COL,S,,,0.7,3.1,John Bacon,0.0
207969,204221,FF,20210813,92.1,1.71,6.94,155.0,573262,596295,,ball,11.0,L,L,SF,COL,B,,,-0.91,3.18,John Bacon,0.064
207970,204222,FF,20210813,91.2,1.71,6.98,156.0,573262,596295,,called_strike,11.0,L,L,SF,COL,S,,,-0.91,2.55,John Bacon,-0.098
207971,204223,FF,20210813,92.4,1.8,6.96,152.0,573262,596295,,swinging_strike,1.0,L,L,SF,COL,S,,,-0.53,2.9,John Bacon,-0.073
207972,204224,FF,20210813,90.5,1.86,6.94,146.0,573262,596295,,ball,11.0,L,L,SF,COL,B,,,-0.38,3.88,John Bacon,0.055
207973,204225,FF,20210813,90.5,1.8,6.88,160.0,456781,596295,hit_by_pitch,hit_by_pitch,11.0,R,L,SF,COL,B,,,-1.29,4.24,John Bacon,0.494
207974,204226,FF,20210813,88.6,1.97,6.97,160.0,456781,596295,,called_strike,4.0,R,L,SF,COL,S,,,-0.44,2.15,John Bacon,-0.052
207975,204227,FF,20210813,87.6,2.0,6.93,158.0,456781,596295,,called_strike,2.0,R,L,SF,COL,S,,,0.01,2.85,John Bacon,-0.038
207976,204228,SI,20210813,93.1,-1.57,5.75,221.0,553869,543101,field_out,hit_into_play,4.0,R,R,SF,COL,X,7.0,fly_ball,-0.36,2.47,John Bacon,-0.256
207977,204229,KC,20210813,84.5,-1.57,5.62,37.0,553869,543101,,blocked_ball,14.0,R,R,SF,COL,B,,,0.95,0.98,John Bacon,0.041
207978,204230,SI,20210813,94.1,-1.53,5.71,222.0,553869,543101,,called_strike,6.0,R,R,SF,COL,S,,,0.8,2.11,John Bacon,-0.048
207979,204231,FF,20210813,93.2,-1.58,5.7,215.0,553869,543101,,ball,9.0,R,R,SF,COL,B,,,0.72,1.38,John Bacon,0.036
207980,204232,SL,20210813,89.2,-1.8,5.63,209.0,543068,543101,single,hit_into_play,14.0,R,R,SF,COL,X,8.0,line_drive,0.85,1.47,John Bacon,0.78
207981,204233,FF,20210813,94.5,-1.63,5.73,218.0,543068,543101,,foul,12.0,R,R,SF,COL,S,,,1.16,3.16,John Bacon,-0.045
207982,204234,CH,20210813,87.6,-1.79,5.45,245.0,453568,543101,field_out,hit_into_play,13.0,L,R,SF,COL,X,1.0,ground_ball,-0.89,1.53,John Bacon,-0.26
207983,204235,FF,20210813,91.2,-1.84,5.56,216.0,453568,543101,,ball,11.0,L,R,SF,COL,B,,,-0.16,4.75,John Bacon,0.022
207984,204236,CH,20210813,89.1,-1.86,5.42,243.0,453568,543101,,foul,14.0,L,R,SF,COL,S,,,0.05,1.42,John Bacon,-0.064
207985,204237,CH,20210813,87.4,-1.77,5.47,239.0,453568,543101,,called_strike,4.0,L,R,SF,COL,S,,,-0.65,2.83,John Bacon,-0.048
207986,204238,SL,20210813,87.1,-1.75,5.55,137.0,663898,543101,strikeout,swinging_strike,14.0,R,R,SF,COL,S,2.0,,1.29,0.86,John Bacon,-0.267
207987,204239,FF,20210813,94.9,-1.62,5.67,216.0,663898,543101,,foul,5.0,R,R,SF,COL,S,,,-0.04,2.41,John Bacon,-0.098
207988,204240,SL,20210813,89.5,-1.74,5.66,193.0,663898,543101,,foul,5.0,R,R,SF,COL,S,,,-0.12,2.73,John Bacon,-0.073
207989,204241,SI,20210813,93.6,-1.54,5.72,211.0,663898,543101,,ball,12.0,R,R,SF,COL,B,,,0.25,4.16,John Bacon,0.055
207990,204242,SI,20210813,93.7,-1.52,5.73,198.0,641857,543101,walk,ball,11.0,L,R,SF,COL,B,,,-0.62,4.91,John Bacon,0.329
207991,204243,SL,20210813,89.4,-1.8,5.67,180.0,641857,543101,,foul,3.0,L,R,SF,COL,S,,,0.34,3.2,John Bacon,0.0
207992,204244,SI,20210813,95.2,-1.61,5.76,217.0,641857,543101,,ball,11.0,L,R,SF,COL,B,,,-0.46,4.68,John Bacon,0.101
207993,204245,FF,20210813,95.4,-1.49,5.73,219.0,641857,543101,,foul,4.0,L,R,SF,COL,S,,,-0.36,2.36,John Bacon,-0.066
207994,204246,CH,20210813,90.0,-1.73,5.53,237.0,641857,543101,,ball,13.0,L,R,SF,COL,B,,,-0.96,1.28,John Bacon,0.052
207995,204247,FF,20210813,93.5,-1.7,5.68,220.0,641857,543101,,foul,6.0,L,R,SF,COL,S,,,0.36,2.84,John Bacon,-0.049
207996,204248,FF,20210813,94.3,-1.71,5.8,219.0,641857,543101,,ball,11.0,L,R,SF,COL,B,,,-0.57,4.98,John Bacon,0.038
207997,204249,FF,20210813,91.7,2.0,6.85,153.0,527038,596295,field_out,hit_into_play,1.0,R,L,SF,COL,X,4.0,fly_ball,-0.36,3.47,John Bacon,-0.156
207998,204250,SL,20210813,87.4,1.99,6.83,179.0,527038,596295,,foul,1.0,R,L,SF,COL,S,,,-0.55,2.99,John Bacon,0.0
207999,204251,FF,20210813,91.9,1.83,6.86,148.0,527038,596295,,foul,7.0,R,L,SF,COL,S,,,-0.83,1.66,John Bacon,-0.059
