,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
2500,2500,2500,143430,FF,20200824,94.3,-1.63,5.41,232.0,516782,624418,field_out,hit_into_play,14.0,R,R,ARI,COL,X,3.0,ground_ball,1.04,1.97,Edwin Moscoso,-0.112,0.04,0.47,out,in,w
2501,2501,2501,143431,FF,20200824,94.4,-1.58,5.38,227.0,606466,624418,field_out,hit_into_play,14.0,L,R,ARI,COL,X,8.0,fly_ball,0.87,1.99,Edwin Moscoso,-0.195,0.13,0.49,in,in,r
2502,2502,2502,143432,CH,20200824,88.4,-1.66,5.56,239.0,606466,624418,,ball,14.0,L,R,ARI,COL,B,,,0.32,0.98,Edwin Moscoso,0.033,0.6799999999999999,0.52,in,out,w
2503,2503,2503,143433,FF,20200824,93.1,-1.5,5.54,223.0,606466,624418,,ball,14.0,L,R,ARI,COL,B,,,1.84,1.72,Edwin Moscoso,0.02,0.8400000000000001,0.2199999999999999,out,in,w
2504,2504,2504,143434,CH,20200824,87.6,-1.68,5.51,240.0,606466,624418,,called_strike,9.0,L,R,ARI,COL,S,,,0.58,2.09,Edwin Moscoso,-0.026,0.42,0.5899999999999999,in,in,r
2505,2505,2505,143435,FF,20200824,93.8,-1.64,5.43,229.0,594777,624418,field_out,hit_into_play,6.0,L,R,ARI,COL,X,9.0,line_drive,0.73,2.19,Edwin Moscoso,-0.215,0.27,0.69,in,in,r
2506,2506,2506,143436,FF,20200824,93.3,-1.69,5.48,221.0,594777,624418,,ball,14.0,L,R,ARI,COL,B,,,2.45,2.07,Edwin Moscoso,0.035,1.4500000000000002,0.5699999999999998,out,in,w
2507,2507,2507,143437,FF,20200824,92.1,-1.63,5.58,225.0,594777,624418,,foul,5.0,L,R,ARI,COL,S,,,0.13,2.44,Edwin Moscoso,-0.06,0.87,0.94,in,in,r
2508,2508,2508,143438,FF,20200824,93.4,-1.63,5.54,230.0,594777,624418,,ball,11.0,L,R,ARI,COL,B,,,-1.7,5.06,Edwin Moscoso,0.032,0.7,1.5599999999999996,out,out,w
2509,2509,2509,143439,FF,20200824,92.3,-1.54,5.56,216.0,594777,624418,,called_strike,12.0,L,R,ARI,COL,S,,,0.08,3.27,Edwin Moscoso,-0.042,0.92,0.2299999999999999,in,in,r
2510,2510,2510,143440,CH,20200824,88.8,-1.4,6.13,236.0,502517,664199,grounded_into_double_play,hit_into_play,5.0,L,R,ARI,COL,X,3.0,ground_ball,-0.27,2.39,Edwin Moscoso,-0.329,0.73,0.8900000000000001,in,in,r
2511,2511,2511,143441,CH,20200824,88.7,-1.4,6.11,232.0,502517,664199,,ball,13.0,L,R,ARI,COL,B,,,-1.56,1.41,Edwin Moscoso,0.013,0.56,0.09,out,out,w
2512,2512,2512,143442,FF,20200824,94.0,-1.27,6.2,204.0,502517,664199,,called_strike,13.0,L,R,ARI,COL,S,,,-0.57,1.42,Edwin Moscoso,-0.044,0.43,0.08,in,out,w
2513,2513,2513,143443,SL,20200824,85.1,-1.13,6.34,124.0,571448,664199,single,hit_into_play,5.0,R,R,ARI,COL,X,7.0,ground_ball,-0.02,2.72,Edwin Moscoso,0.265,0.98,0.7799999999999998,in,in,r
2514,2514,2514,143444,CU,20200824,81.0,-0.95,6.41,34.0,596115,664199,home_run,hit_into_play,7.0,R,R,ARI,COL,X,,line_drive,-0.37,1.68,Edwin Moscoso,1.02,0.63,0.1799999999999999,in,in,r
2515,2515,2515,143445,FF,20200824,94.3,-1.33,6.31,205.0,596115,664199,,foul,6.0,R,R,ARI,COL,S,,,0.54,2.85,Edwin Moscoso,0.0,0.4599999999999999,0.6499999999999999,in,in,r
2516,2516,2516,143446,CH,20200824,89.7,-1.29,6.08,236.0,596115,664199,,swinging_strike,13.0,R,R,ARI,COL,S,,,-0.31,0.39,Edwin Moscoso,-0.047,0.69,1.11,in,out,w
2517,2517,2517,143447,FF,20200824,94.5,-1.11,6.33,209.0,596115,664199,,ball,13.0,R,R,ARI,COL,B,,,-0.43,1.32,Edwin Moscoso,0.033,0.5700000000000001,0.1799999999999999,in,out,w
2518,2518,2518,143448,CU,20200824,80.7,-1.0,6.39,41.0,596115,664199,,ball,14.0,R,R,ARI,COL,B,,,1.29,1.08,Edwin Moscoso,0.02,0.29,0.4199999999999999,out,out,w
2519,2519,2519,143449,CU,20200824,78.8,-1.0,6.51,43.0,596115,664199,,called_strike,6.0,R,R,ARI,COL,S,,,0.45,2.63,Edwin Moscoso,-0.026,0.55,0.8700000000000001,in,in,r
2520,2520,2520,143450,CH,20200824,89.3,-1.5,6.08,243.0,606132,664199,field_out,hit_into_play,9.0,L,R,ARI,COL,X,3.0,ground_ball,0.31,1.56,Edwin Moscoso,-0.18,0.69,0.06,in,in,r
2521,2521,2521,143451,SL,20200824,87.6,-1.36,6.28,150.0,606132,664199,,foul,14.0,L,R,ARI,COL,S,,,0.82,1.04,Edwin Moscoso,0.0,0.18,0.4599999999999999,in,out,w
2522,2522,2522,143452,FF,20200824,93.5,-1.42,6.32,211.0,606132,664199,,foul,11.0,L,R,ARI,COL,S,,,-0.75,3.82,Edwin Moscoso,0.0,0.25,0.3199999999999998,in,out,w
2523,2523,2523,143453,FF,20200824,94.1,-1.29,6.31,202.0,606132,664199,,foul,6.0,L,R,ARI,COL,S,,,0.29,2.47,Edwin Moscoso,-0.06,0.71,0.9700000000000002,in,in,r
2524,2524,2524,143454,FF,20200824,94.1,-1.42,6.39,210.0,606132,664199,,ball,12.0,L,R,ARI,COL,B,,,1.05,3.23,Edwin Moscoso,0.032,0.05,0.27,out,in,w
2525,2525,2525,143455,FF,20200824,92.7,-1.33,6.32,209.0,606132,664199,,called_strike,6.0,L,R,ARI,COL,S,,,0.5,2.5,Edwin Moscoso,-0.042,0.5,,in,in,r
2526,2526,2526,156343,FF,20200820,95.5,-0.32,5.9,196.0,596115,519151,field_out,hit_into_play,14.0,R,R,COL,HOU,X,9.0,line_drive,0.32,1.33,Edwin Moscoso,-0.067,0.6799999999999999,0.1699999999999999,in,out,w
2527,2527,2527,156344,SL,20200820,89.1,-0.47,5.92,115.0,596115,519151,,foul,6.0,R,R,COL,HOU,S,,,0.62,2.55,Edwin Moscoso,-0.027,0.38,0.9500000000000002,in,in,r
2528,2528,2528,156345,CU,20200820,80.5,-0.44,6.02,17.0,596115,519151,,swinging_strike,8.0,R,R,COL,HOU,S,,,-0.01,1.85,Edwin Moscoso,-0.017,0.99,0.3500000000000001,in,in,r
2529,2529,2529,156346,CU,20200820,80.5,-0.51,6.08,20.0,606132,519151,field_out,hit_into_play,4.0,L,R,COL,HOU,X,8.0,fly_ball,-0.42,2.84,Edwin Moscoso,-0.142,0.5800000000000001,0.6600000000000001,in,in,r
2530,2530,2530,156347,FF,20200820,94.4,-0.57,5.98,192.0,606132,519151,,called_strike,5.0,L,R,COL,HOU,S,,,-0.03,2.42,Edwin Moscoso,-0.026,0.97,0.92,in,in,r
2531,2531,2531,156348,CU,20200820,82.0,-0.36,6.0,25.0,461314,519151,field_out,hit_into_play,14.0,R,R,COL,HOU,X,5.0,ground_ball,0.51,1.42,Edwin Moscoso,-0.156,0.49,0.08,in,out,w
2532,2532,2532,156349,SL,20200820,90.6,-0.44,5.97,161.0,461314,519151,,foul,6.0,R,R,COL,HOU,S,,,0.79,2.38,Edwin Moscoso,0.0,0.2099999999999999,0.8799999999999999,in,in,r
2533,2533,2533,156350,FF,20200820,95.6,-0.41,6.0,201.0,461314,519151,,foul,5.0,R,R,COL,HOU,S,,,0.12,2.63,Edwin Moscoso,-0.074,0.88,0.8700000000000001,in,in,r
2534,2534,2534,156351,SL,20200820,91.3,-0.33,5.98,172.0,461314,519151,,ball,14.0,R,R,COL,HOU,B,,,2.23,1.47,Edwin Moscoso,0.034,1.23,0.03,out,out,w
2535,2535,2535,156352,SL,20200820,89.9,-0.45,5.98,135.0,461314,519151,,swinging_strike,14.0,R,R,COL,HOU,S,,,1.1,1.87,Edwin Moscoso,-0.087,0.1,0.3700000000000001,out,in,w
2536,2536,2536,156353,FF,20200820,94.3,-0.41,6.04,205.0,656541,519151,triple,hit_into_play,14.0,L,R,COL,HOU,X,3.0,ground_ball,1.11,2.17,Edwin Moscoso,0.911,0.1100000000000001,0.6699999999999999,out,in,w
2537,2537,2537,156354,FF,20200820,93.9,-0.58,6.02,196.0,656541,519151,,foul,6.0,L,R,COL,HOU,S,,,0.53,2.73,Edwin Moscoso,-0.059,0.47,0.77,in,in,r
2538,2538,2538,156355,FF,20200820,94.0,-0.58,6.05,190.0,656541,519151,,ball,11.0,L,R,COL,HOU,B,,,-0.59,4.94,Edwin Moscoso,0.06,0.41,1.4400000000000004,in,out,w
2539,2539,2539,156356,FF,20200820,93.6,-0.64,6.06,198.0,656541,519151,,ball,11.0,L,R,COL,HOU,B,,,-0.64,3.98,Edwin Moscoso,0.041,0.36,0.48,in,out,w
2540,2540,2540,156357,FF,20200820,97.6,-1.43,5.78,206.0,621043,608032,strikeout,swinging_strike,6.0,R,R,COL,HOU,S,2.0,,0.78,2.56,Edwin Moscoso,-0.078,0.2199999999999999,0.94,in,in,r
2541,2541,2541,156358,FF,20200820,95.0,-1.62,5.73,214.0,621043,608032,,foul,5.0,R,R,COL,HOU,S,,,0.26,2.76,Edwin Moscoso,0.0,0.74,0.7400000000000002,in,in,r
2542,2542,2542,156359,FF,20200820,98.3,-1.89,5.64,218.0,621043,608032,,swinging_strike,5.0,R,R,COL,HOU,S,,,0.07,2.53,Edwin Moscoso,-0.029,0.93,0.9700000000000002,in,in,r
2543,2543,2543,156360,FF,20200820,97.3,-1.81,5.76,216.0,621043,608032,,ball,14.0,R,R,COL,HOU,B,,,0.94,2.07,Edwin Moscoso,0.013,0.06,0.5699999999999998,in,in,r
2544,2544,2544,156361,CH,20200820,88.9,-2.18,5.69,237.0,621043,608032,,called_strike,8.0,R,R,COL,HOU,S,,,0.09,1.85,Edwin Moscoso,-0.017,0.91,0.3500000000000001,in,in,r
2545,2545,2545,156362,FF,20200820,97.8,-1.95,5.65,217.0,514888,608032,field_out,hit_into_play,4.0,R,R,COL,HOU,X,9.0,fly_ball,-0.48,1.78,Edwin Moscoso,-0.195,0.52,0.28,in,in,r
2546,2546,2546,156363,SL,20200820,88.6,-2.09,5.58,175.0,514888,608032,,ball,14.0,R,R,COL,HOU,B,,,1.88,-0.06,Edwin Moscoso,0.033,0.8799999999999999,1.56,out,out,w
2547,2547,2547,156364,FF,20200820,97.3,-1.91,5.71,219.0,514888,608032,,ball,14.0,R,R,COL,HOU,B,,,1.31,1.74,Edwin Moscoso,0.02,0.31,0.24,out,in,w
2548,2548,2548,156365,FF,20200820,96.3,-2.14,5.79,212.0,514888,608032,,called_strike,6.0,R,R,COL,HOU,S,,,0.73,2.02,Edwin Moscoso,-0.026,0.27,0.52,in,in,r
2549,2549,2549,156366,FF,20200820,96.3,-2.07,5.86,220.0,543807,608032,field_out,hit_into_play,4.0,R,R,COL,HOU,X,4.0,popup,-0.65,2.52,Edwin Moscoso,-0.209,0.35,0.98,in,in,r
2550,2550,2550,156367,CH,20200820,86.4,-2.06,5.88,235.0,543807,608032,,swinging_strike,7.0,R,R,COL,HOU,S,,,-0.42,1.61,Edwin Moscoso,-0.042,0.5800000000000001,0.1100000000000001,in,in,r
2551,2551,2551,156368,SL,20200820,88.6,-1.79,5.32,246.0,663898,660600,field_out,hit_into_play,9.0,R,R,COL,HOU,X,5.0,ground_ball,0.33,1.87,Edwin Moscoso,-0.324,0.6699999999999999,0.3700000000000001,in,in,r
2552,2552,2552,156369,SL,20200820,88.9,-1.93,5.26,255.0,663898,660600,,ball,14.0,R,R,COL,HOU,B,,,1.63,2.1,Edwin Moscoso,0.06,0.6299999999999999,0.6000000000000001,out,in,w
2553,2553,2553,156370,FF,20200820,97.8,-1.75,5.36,200.0,663898,660600,,foul,12.0,R,R,COL,HOU,S,,,0.89,3.54,Edwin Moscoso,0.0,0.1099999999999999,0.04,in,out,w
2554,2554,2554,156371,FF,20200820,97.2,-1.79,5.24,209.0,663898,660600,,called_strike,9.0,R,R,COL,HOU,S,,,0.52,1.92,Edwin Moscoso,-0.116,0.48,0.4199999999999999,in,in,r
2555,2555,2555,156372,SL,20200820,86.5,-1.95,5.25,258.0,663898,660600,,foul_tip,6.0,R,R,COL,HOU,S,,,0.32,2.42,Edwin Moscoso,-0.086,0.6799999999999999,0.92,in,in,r
2556,2556,2556,156373,FF,20200820,96.0,-1.89,5.13,210.0,641857,660600,walk,ball,14.0,L,R,COL,HOU,B,,,1.14,1.85,Edwin Moscoso,0.2,0.1399999999999999,0.3500000000000001,out,in,w
2557,2557,2557,156374,FF,20200820,97.8,-1.86,5.21,205.0,641857,660600,,ball,12.0,L,R,COL,HOU,B,,,1.0,3.01,Edwin Moscoso,0.062,0.0,0.4900000000000002,in,in,r
2558,2558,2558,156375,FF,20200820,97.0,-1.9,5.18,206.0,641857,660600,,called_strike,8.0,L,R,COL,HOU,S,,,0.05,2.01,Edwin Moscoso,-0.064,0.95,0.5099999999999998,in,in,r
2559,2559,2559,156376,SL,20200820,89.0,-1.76,5.23,115.0,641857,660600,,ball,14.0,L,R,COL,HOU,B,,,0.58,1.14,Edwin Moscoso,0.046,0.42,0.3600000000000001,in,out,w
2560,2560,2560,156377,FF,20200820,95.6,-1.81,5.22,210.0,641857,660600,,foul,5.0,L,R,COL,HOU,S,,,0.15,2.73,Edwin Moscoso,-0.052,0.85,0.77,in,in,r
2561,2561,2561,156378,FF,20200820,97.1,-1.77,5.21,206.0,641857,660600,,ball,14.0,L,R,COL,HOU,B,,,1.4,1.76,Edwin Moscoso,0.033,0.3999999999999999,0.26,out,in,w
2562,2562,2562,156379,FF,20200820,96.9,-1.87,5.23,208.0,502517,660600,field_out,hit_into_play,6.0,L,R,COL,HOU,X,7.0,line_drive,0.32,2.65,Edwin Moscoso,-0.255,0.6799999999999999,0.8500000000000001,in,in,r
2563,2563,2563,156380,FF,20200820,96.3,-1.8,5.25,206.0,502517,660600,,foul,6.0,L,R,COL,HOU,S,,,0.69,2.75,Edwin Moscoso,-0.044,0.31,0.75,in,in,r
2564,2564,2564,156381,SL,20200820,87.6,-1.96,5.27,282.0,571448,660600,field_out,hit_into_play,11.0,R,R,COL,HOU,X,8.0,line_drive,-0.83,2.61,Edwin Moscoso,-0.36,0.17,0.8900000000000001,in,in,r
2565,2565,2565,156382,FF,20200820,97.5,-1.97,5.13,211.0,571448,660600,,ball,14.0,R,R,COL,HOU,B,,,0.72,1.29,Edwin Moscoso,0.017,0.28,0.2099999999999999,in,out,w
2566,2566,2566,156383,FF,20200820,95.7,-1.88,5.15,208.0,571448,660600,,called_strike,3.0,R,R,COL,HOU,S,,,0.31,2.91,Edwin Moscoso,-0.049,0.69,0.5899999999999999,in,in,r
2567,2567,2567,156384,SL,20200820,85.3,1.1,5.96,246.0,453568,642130,single,hit_into_play,7.0,L,L,COL,HOU,X,7.0,ground_ball,-0.53,1.67,Edwin Moscoso,0.357,0.47,0.1699999999999999,in,in,r
2568,2568,2568,156385,SL,20200820,83.5,0.95,5.92,284.0,453568,642130,,ball,13.0,L,L,COL,HOU,B,,,-0.52,1.02,Edwin Moscoso,0.041,0.48,0.48,in,out,w
2569,2569,2569,156386,SL,20200820,88.4,-2.11,5.57,130.0,455117,608032,field_out,hit_into_play,9.0,R,R,COL,HOU,X,7.0,line_drive,0.56,1.94,Edwin Moscoso,-0.096,0.4399999999999999,0.4399999999999999,in,in,r
2570,2570,2570,156387,FF,20200820,98.4,-1.76,5.75,213.0,455117,608032,,ball,12.0,R,R,COL,HOU,B,,,1.51,3.1,Edwin Moscoso,0.018,0.51,0.3999999999999999,out,in,w
2571,2571,2571,156388,SL,20200820,87.8,-2.2,5.65,158.0,455117,608032,,foul,14.0,R,R,COL,HOU,S,,,0.55,1.12,Edwin Moscoso,-0.029,0.4499999999999999,0.3799999999999999,in,out,w
2572,2572,2572,156389,CH,20200820,87.7,-2.21,5.72,240.0,455117,608032,,called_strike,2.0,R,R,COL,HOU,S,,,-0.04,3.24,Edwin Moscoso,-0.022,0.96,0.2599999999999998,in,in,r
2573,2573,2573,156390,FF,20200820,95.5,-1.84,5.78,216.0,455117,608032,,ball,7.0,R,R,COL,HOU,B,,,-0.68,1.65,Edwin Moscoso,0.018,0.3199999999999999,0.1499999999999999,in,in,r
2574,2574,2574,156391,FF,20200820,98.7,-2.21,5.64,218.0,622100,608032,field_out,hit_into_play,5.0,R,R,COL,HOU,X,9.0,fly_ball,-0.24,2.81,Edwin Moscoso,-0.194,0.76,0.69,in,in,r
2575,2575,2575,156392,FF,20200820,96.4,-2.05,5.8,218.0,622100,608032,,ball,1.0,R,R,COL,HOU,B,,,-0.75,3.2,Edwin Moscoso,0.027,0.25,0.2999999999999998,in,in,r
2576,2576,2576,156393,FF,20200820,96.8,-2.1,5.74,218.0,647351,608032,strikeout,swinging_strike,9.0,L,R,COL,HOU,S,2.0,,0.55,1.76,Edwin Moscoso,-0.215,0.4499999999999999,0.26,in,in,r
2577,2577,2577,156394,CH,20200820,88.9,-2.36,5.68,235.0,647351,608032,,ball,14.0,L,R,COL,HOU,B,,,1.03,0.55,Edwin Moscoso,0.035,0.03,0.95,out,out,w
2578,2578,2578,156395,FF,20200820,97.5,-2.19,5.79,215.0,647351,608032,,called_strike,7.0,L,R,COL,HOU,S,,,-0.41,1.82,Edwin Moscoso,-0.06,0.5900000000000001,0.32,in,in,r
2579,2579,2579,156396,FF,20200820,96.4,-2.33,5.74,220.0,647351,608032,,foul,8.0,L,R,COL,HOU,S,,,0.08,1.6,Edwin Moscoso,-0.05,0.92,0.1,in,in,r
2580,2580,2580,156397,CH,20200820,88.3,-2.39,5.77,235.0,647351,608032,,ball,14.0,L,R,COL,HOU,B,,,1.33,1.9,Edwin Moscoso,0.041,0.33,0.3999999999999999,out,in,w
2581,2581,2581,156398,FF,20200820,94.1,0.79,5.97,172.0,596115,642130,field_out,hit_into_play,2.0,R,L,COL,HOU,X,8.0,line_drive,0.05,2.97,Edwin Moscoso,-0.362,0.95,0.5299999999999998,in,in,r
2582,2582,2582,156399,FF,20200820,94.5,0.72,5.94,168.0,596115,642130,,ball,11.0,R,L,COL,HOU,B,,,-1.77,2.94,Edwin Moscoso,0.082,0.77,0.56,out,in,w
2583,2583,2583,156400,FF,20200820,95.9,0.76,5.87,163.0,596115,642130,,ball,7.0,R,L,COL,HOU,B,,,-0.49,1.48,Edwin Moscoso,0.046,0.51,0.02,in,out,w
2584,2584,2584,156401,FF,20200820,93.5,0.82,5.94,169.0,596115,642130,,foul,1.0,R,L,COL,HOU,S,,,-0.34,2.92,Edwin Moscoso,-0.052,0.6599999999999999,0.5800000000000001,in,in,r
2585,2585,2585,156402,SL,20200820,86.0,1.0,6.03,226.0,596115,642130,,ball,13.0,R,L,COL,HOU,B,,,-1.24,2.01,Edwin Moscoso,0.033,0.24,0.5099999999999998,out,in,w
2586,2586,2586,156403,FF,20200820,92.6,0.72,5.93,170.0,606132,642130,walk,ball,12.0,L,L,COL,HOU,B,,,1.02,2.58,Edwin Moscoso,0.075,0.02,0.92,out,in,w
2587,2587,2587,156404,FF,20200820,93.9,0.83,6.01,167.0,606132,642130,,ball,12.0,L,L,COL,HOU,B,,,1.11,4.15,Edwin Moscoso,0.047,0.1100000000000001,0.6500000000000004,out,out,w
2588,2588,2588,156405,FF,20200820,92.8,0.75,5.98,173.0,606132,642130,,foul,4.0,L,L,COL,HOU,S,,,-0.44,2.73,Edwin Moscoso,-0.028,0.56,0.77,in,in,r
2589,2589,2589,156406,FF,20200820,93.9,0.73,5.99,171.0,606132,642130,,ball,2.0,L,L,COL,HOU,B,,,-0.06,3.55,Edwin Moscoso,0.027,0.94,0.0499999999999998,in,out,w
2590,2590,2590,156407,FF,20200820,95.2,0.8,5.96,170.0,606132,642130,,ball,14.0,L,L,COL,HOU,B,,,0.21,1.02,Edwin Moscoso,0.018,0.79,0.48,in,out,w
2591,2591,2591,156408,FF,20200820,95.0,0.95,5.93,167.0,658069,642130,strikeout,swinging_strike,12.0,R,L,COL,HOU,S,2.0,,0.46,3.61,Edwin Moscoso,-0.148,0.54,0.1099999999999998,in,out,w
2592,2592,2592,156409,FF,20200820,94.4,0.96,5.92,162.0,658069,642130,,ball,12.0,R,L,COL,HOU,B,,,1.34,4.26,Edwin Moscoso,0.03,0.3400000000000001,0.7599999999999998,out,out,w
2593,2593,2593,156410,FF,20200820,94.2,0.96,6.02,168.0,658069,642130,,ball,12.0,R,L,COL,HOU,B,,,0.93,4.91,Edwin Moscoso,0.015,0.0699999999999999,1.41,in,out,w
2594,2594,2594,156411,FF,20200820,96.0,0.78,5.92,160.0,658069,642130,,foul,6.0,R,L,COL,HOU,S,,,0.49,2.39,Edwin Moscoso,0.0,0.51,0.8900000000000001,in,in,r
2595,2595,2595,156412,FF,20200820,94.5,0.82,5.99,163.0,658069,642130,,foul,2.0,R,L,COL,HOU,S,,,-0.17,3.25,Edwin Moscoso,-0.039,0.83,0.25,in,in,r
2596,2596,2596,156413,FF,20200820,94.8,0.94,5.96,162.0,658069,642130,,called_strike,2.0,R,L,COL,HOU,S,,,-0.14,3.0,Edwin Moscoso,-0.026,0.86,0.5,in,in,r
2597,2597,2597,156414,FF,20200820,92.9,0.76,5.97,170.0,656541,642130,field_out,hit_into_play,8.0,L,L,COL,HOU,X,7.0,line_drive,-0.21,1.96,Edwin Moscoso,-0.25,0.79,0.4599999999999999,in,in,r
2598,2598,2598,156415,SL,20200820,91.7,-0.49,6.68,156.0,663656,641755,strikeout,swinging_strike,9.0,L,R,COL,HOU,S,2.0,,0.4,2.07,Edwin Moscoso,-0.096,0.6,0.5699999999999998,in,in,r
2599,2599,2599,156416,SL,20200820,89.5,-0.8,6.45,169.0,663656,641755,,foul,7.0,L,R,COL,HOU,S,,,-0.66,2.19,Edwin Moscoso,-0.032,0.3399999999999999,0.69,in,in,r
2600,2600,2600,156417,FF,20200820,97.4,-0.69,6.58,209.0,663656,641755,,ball,14.0,L,R,COL,HOU,B,,,0.35,1.17,Edwin Moscoso,0.021,0.65,0.33,in,out,w
2601,2601,2601,156418,SL,20200820,90.4,-0.85,6.49,144.0,663656,641755,,ball,13.0,L,R,COL,HOU,B,,,-1.05,1.76,Edwin Moscoso,0.013,0.05,0.26,out,in,w
2602,2602,2602,156419,SL,20200820,90.2,-0.9,6.5,141.0,663656,641755,,swinging_strike,9.0,L,R,COL,HOU,S,,,0.43,1.77,Edwin Moscoso,-0.017,0.5700000000000001,0.27,in,in,r
2603,2603,2603,156420,FF,20200820,96.8,-0.58,6.73,207.0,493329,641755,strikeout,swinging_strike,12.0,R,R,COL,HOU,S,2.0,,1.06,2.48,Edwin Moscoso,-0.103,0.06,0.98,out,in,w
2604,2604,2604,156421,SL,20200820,90.5,-0.97,6.42,154.0,493329,641755,,swinging_strike,6.0,R,R,COL,HOU,S,,,0.3,2.45,Edwin Moscoso,-0.039,0.7,0.9500000000000002,in,in,r
2605,2605,2605,156422,FF,20200820,96.6,-0.63,6.64,202.0,493329,641755,,called_strike,9.0,R,R,COL,HOU,S,,,0.73,1.97,Edwin Moscoso,-0.026,0.27,0.47,in,in,r
2606,2606,2606,156423,SL,20200820,87.4,-0.94,6.61,178.0,502210,641755,field_out,hit_into_play,7.0,L,R,COL,HOU,X,7.0,line_drive,-0.41,1.75,Edwin Moscoso,-0.25,0.5900000000000001,0.25,in,in,r
2607,2607,2607,156424,FF,20200820,100.3,-1.49,5.85,213.0,663898,657624,field_out,hit_into_play,4.0,R,R,COL,HOU,X,1.0,ground_ball,-0.44,2.28,Edwin Moscoso,-0.36,0.56,0.7799999999999998,in,in,r
2608,2608,2608,156425,SL,20200820,86.9,-1.8,5.69,38.0,663898,657624,,foul,6.0,R,R,COL,HOU,S,,,0.47,2.63,Edwin Moscoso,0.0,0.53,0.8700000000000001,in,in,r
2609,2609,2609,156426,SL,20200820,88.5,-1.94,5.53,20.0,663898,657624,,swinging_strike,8.0,R,R,COL,HOU,S,,,-0.25,1.72,Edwin Moscoso,-0.172,0.75,0.2199999999999999,in,in,r
2610,2610,2610,156427,SL,20200820,87.7,-1.87,5.58,21.0,663898,657624,,ball,9.0,R,R,COL,HOU,B,,,0.61,1.44,Edwin Moscoso,0.038,0.39,0.06,in,out,w
2611,2611,2611,156428,SL,20200820,87.5,-2.01,5.69,25.0,663898,657624,,foul,8.0,R,R,COL,HOU,S,,,0.26,1.58,Edwin Moscoso,-0.086,0.74,0.08,in,in,r
2612,2612,2612,156429,FF,20200820,97.9,-1.65,5.75,214.0,641857,657624,walk,ball,2.0,L,R,COL,HOU,B,,,-0.24,3.65,Edwin Moscoso,0.2,0.76,0.1499999999999999,in,out,w
2613,2613,2613,156430,FF,20200820,98.0,-1.56,5.73,224.0,641857,657624,,ball,12.0,L,R,COL,HOU,B,,,1.44,2.96,Edwin Moscoso,0.062,0.4399999999999999,0.54,out,in,w
2614,2614,2614,156431,CH,20200820,89.3,-2.29,5.32,255.0,641857,657624,,ball,11.0,L,R,COL,HOU,B,,,-2.03,2.99,Edwin Moscoso,0.039,1.0299999999999998,0.5099999999999998,out,in,w
2615,2615,2615,156432,FF,20200820,98.0,-1.68,5.71,219.0,641857,657624,,foul,3.0,L,R,COL,HOU,S,,,0.28,3.36,Edwin Moscoso,-0.057,0.72,0.1400000000000001,in,in,r
2616,2616,2616,156433,CH,20200820,89.9,-2.19,5.25,250.0,641857,657624,,ball,13.0,L,R,COL,HOU,B,,,-1.86,2.12,Edwin Moscoso,0.023,0.8600000000000001,0.6200000000000001,out,in,w
2617,2617,2617,156434,CH,20200820,89.8,-2.17,5.39,247.0,641857,657624,,called_strike,13.0,L,R,COL,HOU,S,,,-0.9,2.01,Edwin Moscoso,-0.041,0.0999999999999999,0.5099999999999998,in,in,r
2618,2618,2618,156435,FF,20200820,97.9,-1.64,5.76,213.0,502517,657624,field_out,hit_into_play,3.0,L,R,COL,HOU,X,8.0,line_drive,0.46,2.84,Edwin Moscoso,-0.268,0.54,0.6600000000000001,in,in,r
2619,2619,2619,156436,FF,20200820,96.7,-1.75,5.71,220.0,502517,657624,,foul,11.0,L,R,COL,HOU,S,,,-0.86,2.93,Edwin Moscoso,-0.062,0.14,0.5699999999999998,in,in,r
2620,2620,2620,156437,FF,20200820,96.9,-1.65,5.83,213.0,502517,657624,,ball,11.0,L,R,COL,HOU,B,,,-0.49,4.24,Edwin Moscoso,0.031,0.51,0.7400000000000002,in,out,w
2621,2621,2621,156438,FF,20200820,97.2,-1.66,5.81,213.0,571448,657624,field_out,hit_into_play,3.0,R,R,COL,HOU,X,4.0,popup,0.47,3.09,Edwin Moscoso,-0.539,0.53,0.4100000000000001,in,in,r
2622,2622,2622,156439,SL,20200820,86.4,-1.89,5.68,23.0,571448,657624,,ball,13.0,R,R,COL,HOU,B,,,-0.27,1.42,Edwin Moscoso,0.108,0.73,0.08,in,out,w
2623,2623,2623,156440,SL,20200820,87.8,-1.66,5.73,20.0,571448,657624,,ball,11.0,R,R,COL,HOU,B,,,-0.02,3.73,Edwin Moscoso,0.039,0.98,0.2299999999999999,in,out,w
2624,2624,2624,156441,FF,20200820,97.3,-1.71,5.71,219.0,453568,657624,single,hit_into_play,12.0,L,R,COL,HOU,X,9.0,line_drive,0.84,2.7,Edwin Moscoso,0.904,0.16,0.7999999999999998,in,in,r
