,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
507468,CH,20210523,83.8,-2.96,5.97,215.0,641598,543766,,ball,14.0,R,R,CLE,MIN,B,,,1.36,2.47,Jose Navas,0.02
507469,FC,20210523,90.9,-3.26,5.98,158.0,641598,543766,,called_strike,2.0,R,R,CLE,MIN,S,,,-0.16,3.38,Jose Navas,-0.02
507470,FC,20210523,90.4,-3.25,5.98,156.0,641598,543766,,ball,14.0,R,R,CLE,MIN,B,,,1.47,1.41,Jose Navas,0.016
507471,CU,20210523,83.2,-2.95,6.07,30.0,666135,543766,strikeout,swinging_strike,8.0,L,R,CLE,MIN,S,2.0,,-0.18,1.77,Jose Navas,-0.101
507472,CH,20210523,83.5,-3.06,6.1,215.0,666135,543766,,swinging_strike,8.0,L,R,CLE,MIN,S,,,0.12,1.71,Jose Navas,-0.035
507473,FC,20210523,91.4,-3.3,5.95,143.0,666135,543766,,foul,6.0,L,R,CLE,MIN,S,,,0.62,2.74,Jose Navas,-0.027
507474,FC,20210523,91.0,-3.24,6.01,158.0,593934,543766,field_out,hit_into_play,5.0,R,R,CLE,MIN,X,2.0,popup,-0.16,2.75,Jose Navas,-0.282
507475,FC,20210523,95.8,-2.92,6.18,193.0,593934,543766,,ball,12.0,R,R,CLE,MIN,B,,,0.07,4.3,Jose Navas,0.052
507476,FC,20210523,95.0,-3.04,6.14,185.0,593934,543766,,ball,1.0,R,R,CLE,MIN,B,,,-0.41,3.66,Jose Navas,0.027
507477,FC,20210523,92.6,-3.21,6.08,181.0,593934,543766,,swinging_strike,2.0,R,R,CLE,MIN,S,,,0.16,3.16,Jose Navas,-0.038
507478,SL,20210523,77.8,1.13,5.91,307.0,592696,573204,field_out,hit_into_play,5.0,L,L,CLE,MIN,X,4.0,ground_ball,0.11,2.43,Jose Navas,-0.42
507479,SL,20210523,77.7,0.99,6.04,304.0,592696,573204,,called_strike,12.0,L,L,CLE,MIN,S,,,0.53,3.36,Jose Navas,-0.078
507480,SL,20210523,79.3,0.9,5.94,309.0,592696,573204,,ball,13.0,L,L,CLE,MIN,B,,,-1.26,1.29,Jose Navas,0.057
507481,CU,20210523,71.0,0.7,6.01,337.0,656669,573204,walk,ball,14.0,R,L,CLE,MIN,B,,,1.24,1.97,Jose Navas,0.141
507482,SL,20210523,78.3,1.16,5.92,302.0,656669,573204,,foul,7.0,R,L,CLE,MIN,S,,,-0.38,1.93,Jose Navas,0.0
507483,FF,20210523,91.6,0.9,6.0,167.0,656669,573204,,foul,5.0,R,L,CLE,MIN,S,,,0.21,2.46,Jose Navas,0.0
507484,CU,20210523,70.7,0.79,5.97,334.0,656669,573204,,blocked_ball,13.0,R,L,CLE,MIN,B,,,-0.29,0.24,Jose Navas,0.061
507485,FF,20210523,91.4,1.11,5.85,162.0,656669,573204,,foul,13.0,R,L,CLE,MIN,S,,,-0.87,2.11,Jose Navas,-0.071
507486,FF,20210523,91.4,0.98,5.98,162.0,656669,573204,,ball,11.0,R,L,CLE,MIN,B,,,-0.27,3.87,Jose Navas,0.04
507487,SL,20210523,78.4,1.08,5.93,310.0,656669,573204,,ball,13.0,R,L,CLE,MIN,B,,,-0.89,1.04,Jose Navas,0.018
507488,SL,20210523,78.3,1.07,5.99,306.0,656669,573204,,called_strike,8.0,R,L,CLE,MIN,S,,,-0.06,1.74,Jose Navas,-0.045
507489,SL,20210523,78.8,0.95,5.97,304.0,608070,573204,field_out,hit_into_play,7.0,R,L,CLE,MIN,X,8.0,fly_ball,-0.69,1.86,Jose Navas,-0.329
507490,FF,20210523,91.3,1.08,6.01,168.0,642708,573204,double,hit_into_play,1.0,R,L,CLE,MIN,X,7.0,fly_ball,-0.67,3.11,Jose Navas,0.437
507491,FF,20210523,90.7,0.91,6.04,167.0,642708,573204,,foul,8.0,R,L,CLE,MIN,S,,,-0.24,1.89,Jose Navas,-0.027
507492,FF,20210523,89.1,0.93,6.15,165.0,514917,573204,field_out,hit_into_play,2.0,R,L,CLE,MIN,X,8.0,fly_ball,-0.12,3.37,Jose Navas,-0.282
507493,SL,20210523,78.4,1.06,6.0,294.0,514917,573204,,ball,13.0,R,L,CLE,MIN,B,,,-1.46,1.04,Jose Navas,0.052
507494,FF,20210523,89.0,1.04,6.06,163.0,514917,573204,,called_strike,6.0,R,L,CLE,MIN,S,,,0.28,2.13,Jose Navas,-0.049
507495,FF,20210523,88.8,1.14,6.1,164.0,514917,573204,,ball,11.0,R,L,CLE,MIN,B,,,-0.01,4.34,Jose Navas,0.038
507496,FF,20210523,94.5,-2.43,5.89,216.0,596146,621295,field_out,hit_into_play,8.0,L,R,CLE,MIN,X,7.0,line_drive,-0.28,1.94,Jose Navas,-0.085
507497,FF,20210523,93.1,-2.17,5.93,215.0,596146,621295,,called_strike,4.0,L,R,CLE,MIN,S,,,-0.77,2.54,Jose Navas,-0.018
507498,FF,20210523,93.9,-2.24,5.77,213.0,518626,621295,strikeout,swinging_strike,8.0,R,R,CLE,MIN,S,2.0,,-0.27,2.04,Jose Navas,-0.142
507499,FF,20210523,94.2,-2.36,5.7,221.0,518626,621295,,foul,3.0,R,R,CLE,MIN,S,,,0.45,3.05,Jose Navas,-0.053
507500,FF,20210523,94.2,-2.18,5.77,221.0,518626,621295,,ball,12.0,R,R,CLE,MIN,B,,,0.91,3.42,Jose Navas,0.038
507501,CH,20210523,88.1,-2.58,5.46,247.0,518626,621295,,ball,13.0,R,R,CLE,MIN,B,,,-0.29,1.04,Jose Navas,0.021
507502,FF,20210523,93.6,-2.42,5.78,219.0,518626,621295,,swinging_strike,4.0,R,R,CLE,MIN,S,,,-0.76,2.65,Jose Navas,-0.027
507503,FF,20210523,93.6,-2.3,5.81,222.0,650333,621295,strikeout,foul_tip,14.0,L,R,CLE,MIN,S,2.0,,0.73,1.25,Jose Navas,-0.173
507504,CH,20210523,87.1,-2.81,5.53,245.0,650333,621295,,foul,13.0,L,R,CLE,MIN,S,,,-1.08,2.25,Jose Navas,0.0
507505,FF,20210523,93.9,-2.33,5.99,211.0,650333,621295,,ball,11.0,L,R,CLE,MIN,B,,,-1.29,2.54,Jose Navas,0.022
507506,FF,20210523,93.0,-2.3,5.94,221.0,650333,621295,,called_strike,7.0,L,R,CLE,MIN,S,,,-0.45,1.69,Jose Navas,-0.052
507507,SL,20210523,84.1,-2.62,5.79,83.0,650333,621295,,called_strike,4.0,L,R,CLE,MIN,S,,,-0.59,2.34,Jose Navas,-0.038
507508,FF,20210523,91.4,1.77,5.92,146.0,595978,457918,strikeout,swinging_strike,2.0,R,L,CLE,MIN,S,2.0,,-0.22,3.39,Jose Navas,-0.155
507509,SL,20210523,82.5,1.89,6.13,285.0,595978,457918,,swinging_strike,13.0,R,L,CLE,MIN,S,,,-0.09,0.91,Jose Navas,-0.059
507510,FF,20210523,91.2,1.97,6.22,147.0,595978,457918,,ball,12.0,R,L,CLE,MIN,B,,,0.37,5.21,Jose Navas,0.029
507511,SL,20210523,82.3,1.94,6.29,247.0,595978,457918,,called_strike,3.0,R,L,CLE,MIN,S,,,0.58,3.1,Jose Navas,-0.041
507512,FF,20210523,92.3,1.7,6.02,146.0,644374,457918,strikeout,called_strike,11.0,R,L,CLE,MIN,S,2.0,,-0.96,2.39,Jose Navas,-0.378
507513,FF,20210523,92.5,1.81,6.09,146.0,644374,457918,,foul,2.0,R,L,CLE,MIN,S,,,0.16,3.11,Jose Navas,0.0
507514,FF,20210523,91.3,1.94,6.06,142.0,644374,457918,,foul,12.0,R,L,CLE,MIN,S,,,1.22,2.77,Jose Navas,0.0
507515,CU,20210523,76.9,1.95,6.25,313.0,644374,457918,,blocked_ball,14.0,R,L,CLE,MIN,B,,,0.38,0.72,Jose Navas,0.117
507516,FF,20210523,92.0,1.78,6.01,140.0,644374,457918,,foul,8.0,R,L,CLE,MIN,S,,,-0.01,1.81,Jose Navas,0.0
507517,SI,20210523,87.4,2.0,6.06,145.0,644374,457918,,foul,8.0,R,L,CLE,MIN,S,,,0.19,1.92,Jose Navas,-0.096
507518,FF,20210523,90.6,1.91,6.12,147.0,644374,457918,,ball,12.0,R,L,CLE,MIN,B,,,0.87,4.11,Jose Navas,0.061
507519,SL,20210523,83.3,2.12,6.24,176.0,644374,457918,,swinging_strike,6.0,R,L,CLE,MIN,S,,,0.72,2.73,Jose Navas,-0.051
507520,SL,20210523,84.3,2.02,6.18,155.0,644374,457918,,ball,13.0,R,L,CLE,MIN,B,,,-0.17,1.5,Jose Navas,0.046
507521,FF,20210523,91.1,1.82,6.15,151.0,623912,457918,single,hit_into_play,4.0,R,L,CLE,MIN,X,7.0,line_drive,-0.59,2.42,Jose Navas,0.23
507522,FF,20210523,90.1,1.89,6.14,145.0,623912,457918,,swinging_strike,3.0,R,L,CLE,MIN,S,,,0.69,3.25,Jose Navas,-0.044
507523,SL,20210523,82.9,2.02,6.19,147.0,623912,457918,,ball,13.0,R,L,CLE,MIN,B,,,-1.36,1.16,Jose Navas,0.05
507524,SI,20210523,88.8,2.04,6.23,144.0,623912,457918,,ball,12.0,R,L,CLE,MIN,B,,,1.11,3.11,Jose Navas,0.026
507525,FF,20210523,90.5,2.02,6.04,136.0,680911,457918,field_out,hit_into_play,11.0,R,L,CLE,MIN,X,3.0,ground_ball,-0.3,3.57,Jose Navas,-0.151
507526,FF,20210523,90.9,1.86,6.13,148.0,680911,457918,,foul,2.0,R,L,CLE,MIN,S,,,-0.1,2.88,Jose Navas,-0.052
507527,FF,20210523,90.7,1.88,6.17,143.0,680911,457918,,called_strike,6.0,R,L,CLE,MIN,S,,,0.49,2.4,Jose Navas,-0.038
507528,CU,20210523,76.5,-1.93,5.25,60.0,592743,664208,strikeout,called_strike,4.0,R,R,CLE,MIN,S,2.0,,-0.28,2.21,Jose Navas,-0.192
507529,FF,20210523,91.2,-1.71,5.24,187.0,592743,664208,,foul,3.0,R,R,CLE,MIN,S,,,0.7,3.0,Jose Navas,-0.063
507530,CU,20210523,79.7,-1.76,5.16,62.0,592743,664208,,blocked_ball,14.0,R,R,CLE,MIN,B,,,1.25,0.7,Jose Navas,0.041
507531,FF,20210523,89.9,-1.75,5.25,193.0,592743,664208,,called_strike,12.0,R,R,CLE,MIN,S,,,0.53,3.44,Jose Navas,-0.048
507532,SL,20210523,84.2,-1.84,5.17,74.0,592743,664208,,ball,14.0,R,R,CLE,MIN,B,,,1.1,1.28,Jose Navas,0.036
507533,CU,20210523,78.1,-1.79,5.26,61.0,608701,664208,strikeout,swinging_strike,14.0,R,R,CLE,MIN,S,2.0,,0.87,2.44,Jose Navas,-0.261
507534,SL,20210523,85.1,-1.98,5.13,76.0,608701,664208,,foul,1.0,R,R,CLE,MIN,S,,,-0.36,3.09,Jose Navas,0.0
507535,SL,20210523,84.9,-1.93,5.17,85.0,608701,664208,,foul,1.0,R,R,CLE,MIN,S,,,-0.33,2.95,Jose Navas,0.0
507536,FF,20210523,92.5,-1.76,5.31,192.0,608701,664208,,ball,12.0,R,R,CLE,MIN,B,,,0.26,3.67,Jose Navas,0.051
507537,CU,20210523,78.5,-1.81,5.19,65.0,608701,664208,,foul,6.0,R,R,CLE,MIN,S,,,0.54,2.38,Jose Navas,0.0
507538,FF,20210523,91.2,-1.8,5.28,195.0,608701,664208,,foul,2.0,R,R,CLE,MIN,S,,,0.12,3.46,Jose Navas,0.0
507539,FF,20210523,91.3,-1.82,5.19,195.0,608701,664208,,foul_tip,2.0,R,R,CLE,MIN,S,,,-0.25,2.88,Jose Navas,-0.086
507540,FF,20210523,91.4,-1.7,5.33,199.0,608701,664208,,ball,12.0,R,R,CLE,MIN,B,,,1.44,3.27,Jose Navas,0.043
507541,SL,20210523,84.5,-1.94,5.27,58.0,608701,664208,,called_strike,6.0,R,R,CLE,MIN,S,,,0.59,2.44,Jose Navas,-0.048
507542,SL,20210523,83.3,-1.88,5.21,76.0,663616,664208,field_out,hit_into_play,2.0,L,R,CLE,MIN,X,8.0,fly_ball,-0.11,3.07,Jose Navas,-0.337
507543,SL,20210523,82.9,-1.88,5.16,78.0,663616,664208,,called_strike,4.0,L,R,CLE,MIN,S,,,-0.5,2.97,Jose Navas,-0.109
507544,FF,20210523,91.2,-1.55,5.34,208.0,663616,664208,,ball,12.0,L,R,CLE,MIN,B,,,1.76,3.39,Jose Navas,0.076
507545,FF,20210523,91.6,-1.75,5.32,203.0,663616,664208,,foul,2.0,L,R,CLE,MIN,S,,,0.26,3.3,Jose Navas,-0.073
507546,CU,20210523,76.8,-1.9,5.38,59.0,663616,664208,,ball,11.0,L,R,CLE,MIN,B,,,-1.51,3.67,Jose Navas,0.055
507547,FF,20210523,91.6,-1.7,5.24,206.0,641598,664208,walk,ball,12.0,R,R,CLE,MIN,B,,,0.96,3.56,Jose Navas,0.17
507548,SL,20210523,84.9,-1.78,5.29,88.0,641598,664208,,ball,12.0,R,R,CLE,MIN,B,,,0.98,2.89,Jose Navas,0.126
507549,FF,20210523,91.9,-1.53,5.4,195.0,641598,664208,,ball,12.0,R,R,CLE,MIN,B,,,1.09,2.99,Jose Navas,0.07
507550,SL,20210523,84.6,-1.73,5.34,78.0,641598,664208,,ball,12.0,R,R,CLE,MIN,B,,,0.13,4.26,Jose Navas,0.038
507551,SL,20210523,84.0,1.78,6.21,234.0,592696,457918,field_out,hit_into_play,8.0,L,L,CLE,MIN,X,4.0,ground_ball,-0.18,1.5,Jose Navas,-0.329
507552,FF,20210523,92.1,2.04,6.12,146.0,592696,457918,,called_strike,12.0,L,L,CLE,MIN,S,,,0.08,3.37,Jose Navas,-0.039
507553,SL,20210523,83.0,1.94,6.21,290.0,656669,457918,strikeout,swinging_strike_blocked,13.0,R,L,CLE,MIN,S,2.0,,-0.49,0.6,Jose Navas,-0.392
507554,SL,20210523,84.2,1.92,6.15,214.0,656669,457918,,foul,13.0,R,L,CLE,MIN,S,,,-1.08,2.05,Jose Navas,-0.121
507555,FF,20210523,91.4,2.06,6.12,146.0,656669,457918,,ball,11.0,R,L,CLE,MIN,B,,,-1.7,3.0,Jose Navas,0.029
507556,FF,20210523,91.5,1.95,6.19,146.0,656669,457918,,foul,12.0,R,L,CLE,MIN,S,,,0.48,3.67,Jose Navas,-0.071
507557,FF,20210523,92.9,2.02,6.04,142.0,608070,457918,strikeout,swinging_strike,2.0,R,L,CLE,MIN,S,2.0,,0.14,3.17,Jose Navas,-0.308
507558,FF,20210523,92.0,1.95,6.18,148.0,608070,457918,,foul,6.0,R,L,CLE,MIN,S,,,0.77,2.24,Jose Navas,-0.061
507559,CH,20210523,86.6,1.91,6.16,128.0,608070,457918,,called_strike,8.0,R,L,CLE,MIN,S,,,0.24,1.61,Jose Navas,-0.067
507560,SL,20210523,82.2,2.27,6.25,158.0,642708,457918,triple,hit_into_play,9.0,R,L,CLE,MIN,X,8.0,line_drive,0.38,2.05,Jose Navas,1.27
507561,SI,20210523,87.9,1.99,6.18,148.0,514917,457918,double,hit_into_play,12.0,R,L,CLE,MIN,X,4.0,fly_ball,1.04,2.65,Jose Navas,0.601
507562,SL,20210523,80.6,2.07,6.37,204.0,514917,457918,,ball,12.0,R,L,CLE,MIN,B,,,2.19,2.7,Jose Navas,0.038
507563,SL,20210523,81.0,0.59,5.5,289.0,666135,669459,strikeout,called_strike,8.0,L,L,CLE,MIN,S,2.0,,0.11,1.81,Jose Navas,-0.138
507564,SL,20210523,81.8,0.73,5.51,301.0,666135,669459,,swinging_strike,7.0,L,L,CLE,MIN,S,,,-0.54,1.88,Jose Navas,-0.047
507565,SL,20210523,81.8,0.78,5.55,291.0,666135,669459,,called_strike,5.0,L,L,CLE,MIN,S,,,0.1,2.46,Jose Navas,-0.041
507566,FC,20210523,89.8,0.79,5.52,185.0,593934,669459,force_out,hit_into_play,5.0,R,L,CLE,MIN,X,4.0,ground_ball,-0.01,2.54,Jose Navas,-0.428
507567,FF,20210523,93.6,0.74,5.61,153.0,593934,669459,,ball,12.0,R,L,CLE,MIN,B,,,0.97,3.01,Jose Navas,0.117
507568,FC,20210523,87.0,0.69,5.58,222.0,593934,669459,,foul,13.0,R,L,CLE,MIN,S,,,-0.35,1.41,Jose Navas,0.0
507569,SL,20210523,80.9,0.63,5.5,298.0,593934,669459,,blocked_ball,14.0,R,L,CLE,MIN,B,,,0.02,0.54,Jose Navas,0.051
507570,SL,20210523,83.2,0.77,5.5,284.0,593934,669459,,foul,7.0,R,L,CLE,MIN,S,,,-0.67,2.07,Jose Navas,-0.086
507571,FC,20210523,89.4,0.87,5.56,185.0,593934,669459,,called_strike,2.0,R,L,CLE,MIN,S,,,0.02,3.51,Jose Navas,-0.051
507572,FC,20210523,89.1,0.8,5.59,181.0,593934,669459,,ball,3.0,R,L,CLE,MIN,B,,,0.79,3.39,Jose Navas,0.046
507573,FC,20210523,88.1,0.92,5.56,207.0,596146,669459,single,hit_into_play,4.0,L,L,CLE,MIN,X,6.0,ground_ball,-0.73,2.8,Jose Navas,0.289
507574,SL,20210523,83.2,0.76,5.57,293.0,596146,669459,,called_strike,1.0,L,L,CLE,MIN,S,,,-0.5,3.0,Jose Navas,-0.027
507575,FC,20210523,89.4,0.85,5.6,197.0,518626,669459,strikeout,swinging_strike,1.0,R,L,CLE,MIN,S,2.0,,-0.33,3.14,Jose Navas,-0.216
507576,SL,20210523,83.6,0.72,5.63,294.0,518626,669459,,foul,8.0,R,L,CLE,MIN,S,,,0.03,1.91,Jose Navas,0.0
507577,SL,20210523,84.1,0.74,5.59,293.0,518626,669459,,ball,13.0,R,L,CLE,MIN,B,,,-1.59,1.78,Jose Navas,0.043
507578,FC,20210523,89.6,0.85,5.66,180.0,518626,669459,,swinging_strike,5.0,R,L,CLE,MIN,S,,,-0.07,2.45,Jose Navas,-0.057
507579,FF,20210523,93.5,0.9,5.72,152.0,518626,669459,,ball,14.0,R,L,CLE,MIN,B,,,1.35,2.56,Jose Navas,0.027
507580,FC,20210523,88.4,0.87,5.71,200.0,518626,669459,,foul,11.0,R,L,CLE,MIN,S,,,-1.38,2.89,Jose Navas,-0.038
507581,CU,20210523,76.3,1.79,6.25,311.0,595978,457918,strikeout,swinging_strike,8.0,R,L,CLE,MIN,S,2.0,,-0.24,1.52,Jose Navas,-0.073
507582,FF,20210523,92.6,1.89,6.02,143.0,595978,457918,,foul,5.0,R,L,CLE,MIN,S,,,0.04,2.78,Jose Navas,0.0
507583,FF,20210523,91.4,1.99,6.11,148.0,595978,457918,,ball,12.0,R,L,CLE,MIN,B,,,0.57,4.63,Jose Navas,0.011
507584,SL,20210523,83.4,1.99,6.24,237.0,595978,457918,,called_strike,11.0,R,L,CLE,MIN,S,,,-0.21,3.45,Jose Navas,-0.024
507585,SL,20210523,82.2,2.11,6.33,173.0,595978,457918,,called_strike,2.0,R,L,CLE,MIN,S,,,0.11,2.75,Jose Navas,-0.018
507586,CU,20210523,76.4,1.87,6.29,304.0,644374,457918,strikeout,called_strike,6.0,R,L,CLE,MIN,S,2.0,,0.64,2.75,Jose Navas,-0.114
507587,FF,20210523,89.6,1.83,6.2,141.0,644374,457918,,foul,5.0,R,L,CLE,MIN,S,,,-0.15,2.65,Jose Navas,0.0
507588,FF,20210523,90.3,1.84,6.24,147.0,644374,457918,,swinging_strike,2.0,R,L,CLE,MIN,S,,,-0.15,3.15,Jose Navas,-0.043
507589,FF,20210523,90.1,2.08,6.17,141.0,644374,457918,,ball,12.0,R,L,CLE,MIN,B,,,1.06,3.55,Jose Navas,0.021
507590,SL,20210523,82.0,2.1,6.31,218.0,644374,457918,,called_strike,4.0,R,L,CLE,MIN,S,,,-0.77,2.78,Jose Navas,-0.027
507591,CU,20210523,76.9,1.81,6.31,303.0,623912,457918,field_out,hit_into_play,9.0,R,L,CLE,MIN,X,4.0,popup,0.68,1.97,Jose Navas,-0.151
507592,FF,20210523,90.9,1.91,6.1,152.0,623912,457918,,foul,2.0,R,L,CLE,MIN,S,,,-0.26,3.25,Jose Navas,-0.052
507593,SL,20210523,80.8,2.12,6.34,164.0,623912,457918,,called_strike,8.0,R,L,CLE,MIN,S,,,-0.09,1.54,Jose Navas,-0.038
507594,SL,20210523,82.4,0.87,5.6,297.0,650333,669459,field_out,hit_into_play,5.0,L,L,CLE,MIN,X,4.0,ground_ball,-0.13,2.3,Jose Navas,-0.594
507595,SL,20210523,87.6,-0.8,6.03,204.0,592743,668676,field_out,hit_into_play,14.0,R,R,CLE,MIN,X,3.0,ground_ball,0.96,1.79,Jose Navas,-0.805
507596,SL,20210523,88.3,-0.76,5.98,214.0,608701,668676,single,hit_into_play,9.0,R,R,CLE,MIN,X,7.0,ground_ball,0.29,1.42,Jose Navas,1.317
507597,FF,20210523,92.6,-0.67,5.97,208.0,608701,668676,,swinging_strike,2.0,R,R,CLE,MIN,S,,,0.13,2.95,Jose Navas,-0.152
507598,CH,20210523,86.4,-0.84,5.94,233.0,663616,668676,walk,ball,14.0,L,R,CLE,MIN,B,,,0.58,1.18,Jose Navas,0.378
507599,CH,20210523,86.6,-1.01,5.91,232.0,663616,668676,,ball,13.0,L,R,CLE,MIN,B,,,-1.03,2.4,Jose Navas,0.256
507600,CU,20210523,81.7,-0.84,6.07,36.0,663616,668676,,ball,13.0,L,R,CLE,MIN,B,,,-1.05,2.31,Jose Navas,0.099
507601,FF,20210523,92.4,-0.83,5.97,210.0,663616,668676,,ball,11.0,L,R,CLE,MIN,B,,,-1.13,3.06,Jose Navas,0.058
507602,CH,20210523,86.6,-0.99,5.88,236.0,663616,668676,,swinging_strike,7.0,L,R,CLE,MIN,S,,,-0.49,1.61,Jose Navas,-0.072
507603,FF,20210523,93.2,-0.78,6.01,214.0,641598,668676,single,hit_into_play,5.0,R,R,CLE,MIN,X,7.0,line_drive,0.14,2.7,Jose Navas,0.227
507604,SL,20210523,88.0,-0.79,6.01,207.0,641598,668676,,blocked_ball,14.0,R,R,CLE,MIN,B,,,0.83,0.79,Jose Navas,0.131
507605,SL,20210523,88.0,-0.71,6.0,209.0,641598,668676,,blocked_ball,14.0,R,R,CLE,MIN,B,,,1.51,0.8,Jose Navas,0.07
507606,FF,20210523,93.2,-0.71,6.0,210.0,641598,668676,,ball,12.0,R,R,CLE,MIN,B,,,0.85,3.47,Jose Navas,0.046
507607,CH,20210523,85.5,-0.88,5.93,227.0,666135,668676,field_error,hit_into_play,4.0,L,R,CLE,MIN,X,4.0,ground_ball,-0.48,2.5,Jose Navas,0.282
507608,SL,20210523,88.2,-0.83,6.05,206.0,593934,668676,field_out,hit_into_play,9.0,R,R,CLE,MIN,X,9.0,fly_ball,0.55,1.94,Jose Navas,-0.241
507609,CH,20210523,87.1,-0.89,5.92,231.0,596146,668676,home_run,hit_into_play,8.0,L,R,CLE,MIN,X,,fly_ball,0.11,2.19,Jose Navas,1.688
507610,CH,20210523,86.3,-0.94,5.94,234.0,596146,668676,,ball,13.0,L,R,CLE,MIN,B,,,-1.46,1.95,Jose Navas,0.181
507611,FF,20210523,93.3,-0.86,6.07,214.0,596146,668676,,ball,11.0,L,R,CLE,MIN,B,,,-1.3,3.51,Jose Navas,0.079
507612,CH,20210523,85.3,-0.86,5.93,235.0,518626,668676,single,hit_into_play,5.0,R,R,CLE,MIN,X,7.0,ground_ball,0.02,2.43,Jose Navas,0.698
507613,CU,20210523,81.6,-0.64,6.01,21.0,650333,668676,single,hit_into_play,14.0,L,R,CLE,MIN,X,9.0,ground_ball,0.48,0.87,Jose Navas,0.327
507614,FF,20210523,94.1,-0.78,6.03,211.0,650333,668676,,ball,11.0,L,R,CLE,MIN,B,,,-0.4,3.95,Jose Navas,0.101
507615,CH,20210523,86.1,-0.92,5.96,229.0,650333,668676,,ball,13.0,L,R,CLE,MIN,B,,,-1.32,1.63,Jose Navas,0.043
507616,SL,20210523,87.0,-0.73,6.1,200.0,650333,668676,,foul,14.0,L,R,CLE,MIN,S,,,1.16,2.12,Jose Navas,0.0
507617,SL,20210523,88.9,-0.79,6.03,214.0,650333,668676,,foul,6.0,L,R,CLE,MIN,S,,,0.29,2.67,Jose Navas,0.0
507618,FF,20210523,93.1,-0.76,5.98,217.0,650333,668676,,called_strike,5.0,L,R,CLE,MIN,S,,,-0.14,2.33,Jose Navas,-0.057
507619,FF,20210523,92.9,-0.92,6.04,215.0,650333,668676,,ball,11.0,L,R,CLE,MIN,B,,,-0.85,2.17,Jose Navas,0.027
507620,CU,20210523,81.5,-0.74,6.03,31.0,650333,668676,,foul,14.0,L,R,CLE,MIN,S,,,1.04,1.36,Jose Navas,-0.038
507621,CU,20210523,77.1,1.86,6.31,289.0,680911,457918,strikeout,swinging_strike,13.0,R,L,CLE,MIN,S,2.0,,-0.09,1.02,Jose Navas,-0.073
507622,FF,20210523,92.0,2.05,6.09,143.0,680911,457918,,ball,12.0,R,L,CLE,MIN,B,,,0.31,3.87,Jose Navas,0.011
507623,FF,20210523,90.3,1.86,6.22,144.0,680911,457918,,swinging_strike,3.0,R,L,CLE,MIN,S,,,0.48,3.49,Jose Navas,-0.024
507624,FF,20210523,91.2,1.84,6.19,147.0,680911,457918,,foul,9.0,R,L,CLE,MIN,S,,,0.31,1.79,Jose Navas,-0.018
507625,SL,20210523,83.0,2.0,6.34,169.0,592696,457918,field_out,hit_into_play,8.0,L,L,CLE,MIN,X,5.0,popup,0.22,1.85,Jose Navas,-0.189
507626,SL,20210523,82.9,2.11,6.34,154.0,592696,457918,,ball,13.0,L,L,CLE,MIN,B,,,-0.57,1.33,Jose Navas,0.026
507627,CH,20210523,85.4,1.82,6.22,130.0,656669,457918,field_out,hit_into_play,14.0,R,L,CLE,MIN,X,8.0,fly_ball,0.57,1.18,Jose Navas,-0.23
507628,FF,20210523,90.7,1.93,6.13,148.0,656669,457918,,called_strike,1.0,R,L,CLE,MIN,S,,,-0.56,2.91,Jose Navas,-0.049
507629,SL,20210523,80.2,2.17,6.38,226.0,656669,457918,,ball,12.0,R,L,CLE,MIN,B,,,0.77,3.96,Jose Navas,0.038
507630,FF,20210523,95.1,-0.76,6.15,211.0,592743,668676,field_out,hit_into_play,12.0,R,R,CLE,MIN,X,8.0,line_drive,0.05,4.1,Jose Navas,-0.073
507631,SL,20210523,87.6,-0.82,6.07,205.0,592743,668676,,foul,5.0,R,R,CLE,MIN,S,,,0.13,2.49,Jose Navas,-0.027
507632,FF,20210523,93.5,-0.65,6.08,208.0,592743,668676,,ball,12.0,R,R,CLE,MIN,B,,,0.62,3.59,Jose Navas,0.014
507633,FF,20210523,93.9,-0.82,6.06,211.0,592743,668676,,foul,3.0,R,R,CLE,MIN,S,,,0.36,3.09,Jose Navas,-0.018
507634,CU,20210523,81.0,-0.72,6.06,33.0,608701,668676,field_out,hit_into_play,4.0,R,R,CLE,MIN,X,1.0,ground_ball,-0.46,2.29,Jose Navas,-0.142
507635,SL,20210523,87.9,-0.79,6.03,209.0,608701,668676,,foul,14.0,R,R,CLE,MIN,S,,,1.05,2.08,Jose Navas,0.0
507636,CH,20210523,84.7,-0.83,5.93,232.0,608701,668676,,ball,14.0,R,R,CLE,MIN,B,,,0.1,1.12,Jose Navas,0.028
507637,SL,20210523,87.1,-0.78,6.09,212.0,608701,668676,,foul,9.0,R,R,CLE,MIN,S,,,0.45,1.53,Jose Navas,0.0
507638,SL,20210523,88.0,-0.73,6.07,213.0,608701,668676,,ball,14.0,R,R,CLE,MIN,B,,,2.07,1.38,Jose Navas,0.013
507639,FF,20210523,93.3,-0.74,6.08,209.0,608701,668676,,called_strike,6.0,R,R,CLE,MIN,S,,,0.62,2.46,Jose Navas,-0.035
507640,FF,20210523,92.5,-0.81,6.04,214.0,608701,668676,,called_strike,6.0,R,R,CLE,MIN,S,,,0.66,2.59,Jose Navas,-0.027
